9: 0,8559
1,710
2,5
3,1
4,0
5,0
6,0
7,0
8,0
9+,0
total,9275
12: 0,8625
1,681
2,4
3,0
4,0
5,0
6,0
7,0
8,0
9+,0
total,9310
18: 0,8634
1,681
2,1
3,0
4,0
5,0
6,0
7,0
8,0
9+,0
total,9316
24: 0,8647
1,673
2,2
3,0
4,0
5,0
6,0
7,0
8,0
9+,0
total,9322
30: 0,8642
1,677
2,1
3,0
4,0
5,0
6,0
7,0
8,0
9+,0
total,9320
33: 0,8645
1,677
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9+,0
total,9322
