9: 0,9199
1,13
2,0
3,0
4,0
5,0
6,0
7,20
8,66
9+,2
total,9300
12: 0,9220
1,0
2,0
3,0
4,0
5,0
6,0
7,16
8,69
9+,3
total,9308
18: 0,9224
1,0
2,0
3,0
4,0
5,0
6,0
7,18
8,69
9+,1
total,9312
24: 0,9228
1,0
2,0
3,0
4,0
5,0
6,0
7,23
8,63
9+,2
total,9316
30: 0,9229
1,0
2,0
3,0
4,0
5,0
6,0
7,25
8,60
9+,3
total,9317
33: 0,9224
1,0
2,0
3,0
4,0
5,0
6,0
7,22
8,61
9+,5
total,9312
