165182,-0.001636,0.113625
165184,-0.001103,0.113625
165186,-0.002701,0.113625
165188,-0.002169,0.113625
165190,0.001026,0.113625
165192,0.000494,0.113625
165194,0.000494,0.113598
165196,0.002092,0.113598
165198,-0.000571,0.113598
165200,-0.001103,0.113598
165202,-0.000571,0.113598
165204,0.000494,0.113625
165206,0.002092,0.113625
165208,-0.001103,0.113625
165210,-0.002701,0.113625
165212,-0.002169,0.113625
165214,-0.001636,0.113598
165216,-0.001103,0.113598
165218,-0.000038,0.113598
165220,-0.000038,0.113598
165222,-0.000038,0.113598
165224,0.000494,0.113625
165226,-0.000038,0.113625
165228,0.001559,0.113625
165230,0.002092,0.113625
165232,0.000494,0.113625
165234,-0.000571,0.113598
165236,-0.002169,0.113598
165238,-0.001636,0.113598
165240,0.001026,0.113598
165242,-0.000038,0.113598
165244,-0.001103,0.113598
165246,0.000494,0.113598
165248,-0.000038,0.113598
165250,-0.001103,0.113598
165252,-0.000571,0.113598
165254,0.002624,0.113598
165256,0.001559,0.113598
165258,-0.001636,0.113598
165260,-0.002169,0.113598
165262,0.001026,0.113598
165264,0.000494,0.113625
165266,-0.000038,0.113625
165268,0.001026,0.113625
165270,0.002092,0.113625
165272,-0.001103,0.113625
165274,-0.001636,0.113598
165276,-0.001103,0.113598
165278,0.000494,0.113598
165280,-0.000038,0.113598
165282,0.000494,0.113598
165284,0.000494,0.113598
165286,-0.000038,0.113598
165288,0.001026,0.113598
165290,-0.002169,0.113598
165292,-0.002701,0.113598
165294,-0.000571,0.113598
165296,0.000494,0.113598
165298,-0.000038,0.113598
165300,0.001026,0.113598
165302,-0.000038,0.113598
165304,-0.000571,0.113625
165306,-0.001103,0.113625
165308,-0.002169,0.113625
165310,-0.000571,0.113625
165312,0.000494,0.113625
165314,0.001026,0.113609
165316,0.001026,0.113609
165318,0.001559,0.113609
165320,0.000494,0.113609
165322,0.001559,0.113609
165324,0.000494,0.113625
165326,-0.000571,0.113625
165328,-0.001103,0.113625
165330,-0.001103,0.113625
165332,-0.001103,0.113625
165334,0.000494,0.113598
165336,0.001559,0.113598
165338,0.001026,0.113598
165340,0.001026,0.113598
165342,0.001026,0.113598
165344,0.000494,0.113598
165346,0.000494,0.113598
165348,-0.000571,0.113598
165350,-0.000571,0.113598
165352,-0.002701,0.113598
165354,-0.001103,0.113598
165356,-0.000571,0.113598
165358,0.001559,0.113598
165360,0.001026,0.113598
165362,-0.000571,0.113598
165364,0.000494,0.113625
165366,0.000494,0.113625
165368,-0.001103,0.113625
165370,-0.000038,0.113625
165372,0.001026,0.113625
165374,-0.001103,0.113598
165376,-0.002169,0.113598
165378,-0.001636,0.113598
165380,-0.000571,0.113598
165382,0.001026,0.113598
165384,0.000494,0.113625
165386,-0.001103,0.113625
165388,-0.000571,0.113625
165390,0.000494,0.113625
165392,0.000494,0.113625
165394,-0.000571,0.113625
165396,-0.000038,0.113625
165398,-0.001636,0.113625
165400,-0.000038,0.113625
165402,0.001559,0.113625
165404,-0.000571,0.113625
165406,-0.003234,0.113598
165408,-0.001636,0.113598
165410,-0.001636,0.113598
165412,-0.000571,0.113598
165414,0.000494,0.113609
165416,-0.000038,0.113609
165418,-0.000038,0.113609
165420,0.001026,0.113609
165422,0.000494,0.113609
165424,0.000494,0.116397
165426,-0.000571,0.116397
165428,-0.000571,0.116397
165430,-0.001103,0.116397
165432,-0.000038,0.116397
165434,-0.002169,0.113625
165436,-0.003234,0.113625
165438,-0.001103,0.113625
165440,-0.002169,0.113625
165442,-0.003766,0.113625
165444,-0.001103,0.113598
165446,-0.000038,0.113598
165448,-0.000571,0.113598
165450,0.001026,0.113598
165452,-0.001103,0.113598
165454,-0.003234,0.113625
165456,-0.002701,0.113625
165458,-0.000571,0.113625
165460,0.000494,0.113625
165462,-0.000038,0.113625
165464,-0.001636,0.113598
165466,-0.001103,0.113598
165468,-0.001103,0.113598
165470,-0.001103,0.113598
165472,-0.001636,0.113598
165474,-0.000571,0.113598
165476,-0.000571,0.116397
165478,0.001026,0.116397
165480,0.001026,0.116397
165482,0.000494,0.116397
165484,0.001026,0.113625
165486,-0.000038,0.113625
165488,-0.002169,0.113625
165490,-0.002169,0.113625
165492,-0.000038,0.113625
165494,0.000494,0.113598
165496,-0.001103,0.113598
165498,-0.001103,0.113598
165500,-0.002169,0.113598
165502,-0.002701,0.113598
165504,-0.001636,0.113625
165506,-0.000571,0.113625
165508,-0.001103,0.113625
165510,0.001026,0.113625
165512,0.000494,0.113625
165514,-0.000038,0.113598
165516,0.000494,0.113598
165518,0.000494,0.113598
165520,-0.000571,0.113598
165522,-0.001636,0.113598
165524,-0.002169,0.113625
165526,-0.000571,0.113625
165528,-0.000038,0.113625
165530,-0.000038,0.113625
165532,-0.000038,0.113625
165534,0.000494,0.113625
165536,0.000494,0.113625
165539,0.001559,0.113625
165540,0.002092,0.113625
165542,0.000494,0.113625
165544,-0.001103,0.113625
165546,-0.000038,0.113625
165548,0.001026,0.113625
165550,0.001559,0.113625
165552,0.001026,0.113625
165554,0.001559,0.113625
165556,0.001026,0.113625
165558,-0.000038,0.113625
165560,-0.001636,0.113625
165562,-0.001636,0.113625
165564,-0.000571,0.113625
165566,0.000494,0.113625
165568,0.000494,0.113625
165570,-0.001103,0.113625
165572,-0.001636,0.113625
165574,-0.000038,0.113598
165576,-0.000571,0.113598
165578,-0.000571,0.113598
165580,-0.001103,0.113598
165582,-0.000038,0.113598
165584,0.001026,0.113598
165586,0.000494,0.113625
165588,-0.001103,0.113625
165590,-0.001103,0.113625
165592,-0.000571,0.113625
165594,0.000494,0.113625
165596,0.001559,0.113625
165598,0.002092,0.113625
165600,-0.000571,0.113625
165602,-0.000571,0.113625
165604,-0.001636,0.113625
165606,-0.000038,0.113625
165608,0.000494,0.113625
165610,-0.000571,0.113625
165612,-0.000038,0.113625
165614,0.000494,0.113598
165616,-0.000571,0.113598
165618,-0.000038,0.113598
165620,-0.000038,0.113598
165622,-0.000571,0.113598
165624,-0.000038,0.113625
165626,-0.000038,0.113625
165628,0.000494,0.113625
165630,-0.001103,0.113625
165632,-0.002701,0.113625
165634,-0.003766,0.113625
165636,-0.002701,0.113625
165638,-0.002169,0.113625
165640,0.000494,0.113625
165642,-0.000038,0.113625
165644,-0.001103,0.113625
165646,-0.002169,0.113625
165648,-0.000571,0.113625
165650,-0.000571,0.113625
165652,-0.001636,0.113625
165654,-0.000038,0.113625
165656,-0.000038,0.113609
165658,-0.001103,0.113609
165660,-0.001103,0.113609
165662,-0.000571,0.113609
165664,-0.000571,0.113625
165666,-0.000571,0.113625
165668,-0.001103,0.113625
165670,-0.001103,0.113625
165672,0.001026,0.113625
165674,-0.000038,0.113598
165676,-0.000571,0.113598
165678,-0.001103,0.113598
165680,-0.001636,0.113598
165682,-0.000038,0.113598
165684,-0.001636,0.113598
165686,-0.001103,0.113625
165688,0.001559,0.113625
165690,0.000494,0.113625
165692,-0.000038,0.113625
165694,-0.001103,0.113625
165696,-0.001103,0.113625
165698,-0.000571,0.113625
165700,0.000494,0.113625
165702,0.001026,0.113625
165704,-0.001103,0.113625
165706,0.000494,0.113625
165708,0.001559,0.113625
165710,-0.001103,0.113625
165712,-0.001636,0.113625
165714,-0.001636,0.113625
165716,-0.000571,0.113625
165718,0.002092,0.113625
165720,0.001026,0.113625
165722,0.000494,0.113625
165724,0.000494,0.113625
165726,0.000494,0.113625
165728,-0.000571,0.113625
165730,-0.001636,0.113625
165732,0.000494,0.113625
165734,-0.000038,0.113625
165736,0.001559,0.113625
165738,0.003157,0.113625
165740,0.002624,0.113625
165742,0.002092,0.113625
165744,0.002624,0.113625
165746,0.001026,0.113625
165748,-0.001103,0.113625
165750,-0.000571,0.113625
165752,0.000494,0.113625
165754,0.001026,0.113625
165756,-0.000571,0.113598
165758,-0.001103,0.113598
165760,-0.000038,0.113598
165762,0.001026,0.113598
165764,0.002092,0.113598
165766,0.001559,0.116381
165768,0.001026,0.116381
165770,-0.000038,0.116381
165772,0.001026,0.116381
165774,0.001026,0.116381
165776,0.000494,0.113598
165778,-0.001103,0.113598
165780,-0.000571,0.113598
165782,-0.000038,0.113598
165784,-0.000571,0.113609
165786,-0.001636,0.113609
165788,0.000494,0.113609
165790,-0.000571,0.113609
165792,-0.001636,0.113609
165794,-0.001103,0.113609
165796,0.000494,0.113609
165798,0.002624,0.113609
165800,-0.000038,0.113609
165802,-0.001103,0.113609
165804,-0.001103,0.113609
165806,-0.002169,0.113625
165808,-0.002169,0.113625
165810,-0.000038,0.113625
165812,-0.000038,0.113625
165814,-0.000571,0.113625
165816,-0.002169,0.113625
165818,-0.000571,0.113625
165820,-0.000038,0.113625
165822,-0.000571,0.113625
165824,-0.000571,0.113625
165826,0.000494,0.113625
165828,-0.001103,0.113625
165830,-0.001636,0.113625
165832,-0.001103,0.113625
165834,-0.000571,0.113625
165836,-0.000571,0.113598
165838,-0.002169,0.113598
165840,0.000494,0.113598
165842,0.001026,0.113598
165844,0.001559,0.113598
165846,-0.000038,0.113625
165848,0.001026,0.113625
165850,0.001559,0.113625
165852,0.001559,0.113625
165854,-0.000571,0.113625
165856,-0.001103,0.113598
165858,-0.000571,0.113598
165860,-0.000571,0.113598
165862,-0.001103,0.113598
165864,-0.000571,0.113598
165866,-0.000038,0.113625
165868,-0.000038,0.113625
165870,0.000494,0.113625
165872,0.000494,0.113625
165874,-0.000038,0.113625
165876,0.001559,0.113625
165878,-0.000571,0.113625
165880,-0.001636,0.113625
165882,-0.001636,0.113625
165884,-0.000571,0.113625
165886,0.000494,0.113625
165888,-0.001103,0.113625
165890,-0.001636,0.113625
165892,-0.000038,0.113625
165894,-0.000038,0.113625
165896,-0.001636,0.113625
165898,-0.001103,0.113625
165900,-0.000571,0.113625
165902,-0.000038,0.113625
165904,-0.000038,0.113625
165906,-0.000571,0.113625
165908,-0.000038,0.113625
165910,-0.000038,0.113625
165912,0.001026,0.113625
165914,0.001026,0.113625
165916,0.001559,0.113625
165918,0.001026,0.113625
165920,0.001026,0.113625
165922,0.000494,0.113625
165924,-0.000038,0.113625
165926,-0.000038,0.113625
165928,-0.000038,0.113625
165930,-0.001103,0.113625
165932,-0.002169,0.113625
165934,-0.003766,0.113625
165936,-0.000571,0.113625
165938,-0.000571,0.113625
165940,-0.001103,0.113625
165942,0.000494,0.113625
165944,0.000494,0.113625
165946,0.001026,0.113625
165948,-0.000038,0.113625
165950,-0.001636,0.113625
165952,-0.001103,0.113625
165954,-0.003234,0.113625
165956,-0.003234,0.113625
165958,-0.000038,0.113625
165960,-0.000038,0.113625
165962,-0.000571,0.113625
165964,0.000494,0.113625
165966,0.001026,0.113625
165968,0.000494,0.113625
165970,-0.001103,0.113625
165972,-0.001636,0.113625
165974,-0.000038,0.113625
165976,0.000494,0.113598
165978,-0.000038,0.113598
165980,-0.001103,0.113598
165982,-0.001636,0.113598
165984,-0.001103,0.113598
165986,-0.001636,0.113625
165988,-0.001103,0.113625
165990,0.000494,0.113625
165992,0.000494,0.113625
165994,-0.001103,0.113625
165996,-0.002169,0.113625
165998,-0.000038,0.113625
166000,0.000494,0.113625
166002,0.001026,0.113625
166004,0.001559,0.113625
166006,-0.001103,0.113625
166008,-0.001636,0.113625
166010,-0.001636,0.113625
166012,0.000494,0.113625
166014,0.001559,0.113625
166016,-0.001103,0.113625
166018,-0.002701,0.113625
166020,-0.000038,0.113625
166022,0.001026,0.113625
166024,-0.000571,0.113625
166026,0.001026,0.113625
166028,0.001026,0.113625
166030,-0.000038,0.113625
166032,0.002092,0.113625
166034,0.001026,0.113625
166036,-0.000571,0.113625
166038,-0.000571,0.113625
166040,-0.001103,0.113625
166042,-0.001636,0.113625
166044,-0.000038,0.113625
166046,0.000494,0.116397
166048,0.001026,0.116397
166050,-0.000038,0.116397
166052,0.001559,0.116397
166054,0.001026,0.116397
166056,0.000494,0.116381
166058,0.002092,0.116381
166060,0.002624,0.116381
166062,0.001559,0.116381
166064,0.000494,0.116381
166066,-0.000571,0.113625
166069,0.000494,0.113625
166070,-0.001636,0.113625
166072,-0.002701,0.113625
166074,-0.000571,0.113625
166076,-0.000571,0.113625
166078,0.000494,0.113625
166080,-0.001103,0.113625
166082,-0.000571,0.113625
166084,-0.000038,0.113625
166086,0.000494,0.113625
166088,0.000494,0.113625
166090,-0.000038,0.113625
166092,-0.000571,0.113625
166094,-0.000038,0.113625
166096,-0.002169,0.113609
166098,-0.001636,0.113609
166100,-0.000571,0.113609
166102,-0.000571,0.113609
166104,-0.000571,0.113609
166106,-0.000571,0.116397
166108,-0.001103,0.116397
166110,-0.001636,0.116397
166112,0.000494,0.116397
166114,0.001559,0.116397
166116,-0.002169,0.113625
166118,0.000494,0.113625
166120,0.002092,0.113625
166122,0.000494,0.113625
166124,0.001026,0.113625
166126,-0.001103,0.116381
166128,0.000494,0.116381
166130,-0.000038,0.116381
166132,-0.000038,0.116381
166134,-0.000038,0.116381
166136,-0.001103,0.116381
166138,-0.002169,0.116381
166140,-0.000038,0.116381
166142,-0.000038,0.116381
166144,-0.000038,0.116381
166146,0.000494,0.116381
166148,0.001559,0.116381
166150,-0.000571,0.116381
166152,-0.000038,0.116381
166154,-0.001103,0.116381
166156,-0.000038,0.113625
166158,0.000494,0.113625
166160,-0.000038,0.113625
166162,-0.000571,0.113625
166164,0.000494,0.113625
166166,-0.001636,0.113609
166168,-0.002169,0.113609
166170,-0.000038,0.113609
166172,-0.000571,0.113609
