76276,-0.000909,-0.052498
76278,-0.000377,-0.052498
76280,-0.001975,-0.052498
76282,-0.001442,-0.052498
76284,0.000155,-0.052498
76286,0.000688,-0.052520
76288,-0.000909,-0.052520
76290,-0.000377,-0.052520
76292,0.001220,-0.052520
76294,0.002818,-0.052520
76296,0.000155,-0.052520
76298,-0.001975,-0.052520
76300,-0.000377,-0.052520
76302,0.000155,-0.052520
76304,0.001220,-0.052520
76306,0.000688,-0.052520
76308,0.001753,-0.052520
76310,0.000688,-0.052520
76312,0.000155,-0.052520
76314,0.000688,-0.052520
76316,-0.000377,-0.052520
76318,0.001753,-0.052520
76320,-0.000377,-0.052520
76322,0.001220,-0.052520
76324,-0.000377,-0.052520
76326,0.000155,-0.052520
76328,-0.000377,-0.052520
76330,0.001753,-0.052520
76332,-0.000377,-0.052520
76334,0.000155,-0.052520
76336,-0.001442,-0.052520
76338,-0.001442,-0.052520
76340,-0.000909,-0.052520
76342,-0.000377,-0.052520
76344,-0.001442,-0.052520
76346,-0.000377,-0.052520
76348,0.000155,-0.052520
76350,-0.002507,-0.052520
76352,0.000155,-0.052520
76354,0.001753,-0.052520
76356,0.001220,-0.052520
76359,0.000155,-0.052520
76360,0.000688,-0.052520
76362,-0.000909,-0.052520
76364,-0.001442,-0.052520
76366,-0.000377,-0.052520
76368,0.000688,-0.052520
76370,0.001220,-0.052520
76372,0.000688,-0.052520
76374,0.001753,-0.052520
76376,0.000688,-0.052520
76379,-0.000377,-0.052520
76380,0.002286,-0.052520
76382,0.002286,-0.052520
76384,0.001220,-0.052520
76386,0.001753,-0.052520
76388,0.001753,-0.052520
76390,0.001220,-0.052520
76392,0.000155,-0.052520
76394,0.000688,-0.052520
76396,0.001220,-0.052520
76398,0.001753,-0.052520
76400,0.000688,-0.052520
76402,0.000688,-0.052520
76404,0.000688,-0.052520
76406,0.000155,-0.052520
76408,-0.000377,-0.052520
76410,-0.000377,-0.052520
76412,0.000688,-0.052520
76414,0.001220,-0.052520
76416,0.000688,-0.052520
76418,-0.000377,-0.052520
76420,-0.000909,-0.052520
76422,-0.000377,-0.052520
76424,0.001753,-0.052520
76426,0.002286,-0.052520
76428,0.000688,-0.052520
76430,0.000155,-0.052520
76432,0.000688,-0.052520
76434,-0.000377,-0.052520
76436,-0.000909,-0.052520
76438,0.000155,-0.052520
76440,-0.000377,-0.052520
76442,-0.000377,-0.052520
76444,0.000688,-0.052520
76446,0.001220,-0.052520
76448,-0.000377,-0.052520
76450,-0.000909,-0.052520
76452,-0.001442,-0.052520
76454,-0.000377,-0.052520
76456,0.001220,-0.052520
76458,0.000688,-0.052520
76460,0.000688,-0.052520
76462,0.001220,-0.052520
76464,0.003351,-0.052520
76466,0.001753,-0.052520
76468,-0.001442,-0.052520
76470,0.000155,-0.052520
76472,0.000155,-0.052520
76474,-0.000909,-0.052520
76476,-0.000377,-0.052520
76478,-0.000909,-0.052498
76480,-0.001442,-0.052498
76482,-0.000377,-0.052498
76484,0.000155,-0.052498
76486,-0.000909,-0.052498
76488,-0.000377,-0.052498
76490,-0.001442,-0.052498
76492,-0.000377,-0.052498
76494,-0.001975,-0.052498
76496,-0.001975,-0.052498
76498,-0.000377,-0.052498
76500,-0.001442,-0.052498
76502,0.000155,-0.052498
76504,-0.000377,-0.052498
76506,-0.000909,-0.052520
76508,-0.000909,-0.052520
76510,0.000688,-0.052520
76512,0.000688,-0.052520
76514,-0.000377,-0.052520
76516,-0.000377,-0.052520
76519,-0.000909,-0.052498
76520,-0.001442,-0.052498
76522,0.000688,-0.052498
76524,0.000688,-0.052498
76526,0.000688,-0.052498
76528,-0.000377,-0.052498
76530,0.001220,-0.052498
76532,0.000155,-0.052498
76534,-0.000909,-0.052498
76536,-0.000377,-0.052498
76538,-0.000377,-0.052498
76540,-0.001442,-0.052498
76542,-0.001442,-0.052498
76544,0.001220,-0.052498
76546,0.001220,-0.052498
76548,0.000155,-0.052498
76550,-0.000909,-0.052498
76552,0.000688,-0.052498
76554,0.002286,-0.052498
76556,0.000155,-0.052498
76558,-0.000377,-0.052498
76560,-0.001975,-0.052498
76562,-0.000909,-0.052498
76564,0.001220,-0.052498
76566,0.000155,-0.052498
76568,0.000688,-0.052498
76570,0.000688,-0.052498
76572,0.001753,-0.052498
76574,0.000688,-0.052498
76576,-0.000377,-0.052498
76578,-0.001442,-0.052498
76580,-0.001442,-0.052498
76582,0.000688,-0.052498
76584,-0.000377,-0.052498
76586,0.000688,-0.052498
76588,0.000155,-0.052498
76590,0.000688,-0.052498
76592,0.001220,-0.052498
76594,0.001220,-0.052498
76596,0.001753,-0.052498
76598,0.001220,-0.052498
76600,0.000155,-0.052498
76602,-0.000909,-0.052498
76604,-0.001442,-0.052498
76606,-0.000377,-0.052498
76608,0.000688,-0.052498
76610,0.001753,-0.052498
76612,0.001220,-0.052498
76614,0.000688,-0.052498
76616,-0.000377,-0.052498
76618,-0.000377,-0.052498
76620,-0.000909,-0.052498
76622,-0.000377,-0.052498
76624,-0.001975,-0.052498
76626,0.001220,-0.052520
76628,0.002286,-0.052520
76630,0.000688,-0.052520
76632,0.000155,-0.052520
76634,0.003351,-0.052520
76636,0.002818,-0.052520
76638,0.001753,-0.052520
76640,0.001220,-0.052520
76642,-0.000377,-0.052520
76644,-0.001442,-0.052520
76646,-0.003572,-0.052520
76648,-0.003572,-0.052520
76650,-0.000377,-0.052520
76652,-0.000377,-0.052520
76654,-0.001442,-0.052520
76656,-0.001442,-0.052520
76658,-0.001442,-0.052520
76660,-0.001975,-0.052520
76662,0.000155,-0.052520
76664,-0.000377,-0.052520
76666,-0.000377,-0.052520
76668,0.000688,-0.052520
76670,-0.000377,-0.052520
76672,-0.001442,-0.052520
76674,-0.000909,-0.052520
76676,-0.001975,-0.052520
76678,-0.000909,-0.052520
76680,-0.001442,-0.052520
76682,-0.001442,-0.052520
76684,-0.001442,-0.052520
76686,-0.001975,-0.052520
76688,-0.001975,-0.052520
76690,0.000688,-0.052520
76692,0.000155,-0.052520
76694,-0.001442,-0.052520
76696,0.000155,-0.052520
76698,0.001753,-0.052520
76700,0.002818,-0.052520
76702,0.000688,-0.052520
76704,0.000155,-0.052520
76706,-0.000909,-0.052520
76708,-0.000377,-0.052520
76710,0.000155,-0.052520
76712,-0.000377,-0.052520
76714,-0.000377,-0.052520
76716,-0.000377,-0.052520
76719,-0.000909,-0.052520
76720,-0.001442,-0.052520
76722,-0.001442,-0.052520
76724,-0.001442,-0.052520
76726,-0.000377,-0.052520
76729,-0.000909,-0.052520
76730,0.000155,-0.052520
76732,0.002286,-0.052520
76734,0.002818,-0.052520
76736,0.001753,-0.052520
76739,0.000155,-0.052520
76740,-0.000909,-0.052520
76742,-0.000377,-0.052520
76744,0.000155,-0.052520
76746,0.001220,-0.052520
76748,0.002286,-0.052520
76750,0.001753,-0.052520
76752,0.000155,-0.052520
76754,0.001220,-0.052520
76756,0.001220,-0.052520
76759,0.000688,-0.052520
76760,-0.001442,-0.052520
76762,-0.000909,-0.052520
76764,-0.000909,-0.052520
76766,0.000155,-0.052520
76769,0.000688,-0.052520
76770,0.000155,-0.052520
76772,0.000688,-0.052520
76774,-0.001975,-0.052520
76776,-0.001975,-0.052520
76778,0.000155,-0.052520
76780,-0.000377,-0.052520
76782,-0.001442,-0.052520
76784,-0.001442,-0.052520
76786,-0.000377,-0.052520
76789,0.000155,-0.052520
76790,-0.000909,-0.052520
76792,-0.001442,-0.052520
76794,0.000155,-0.052520
76796,0.000688,-0.052520
76798,0.001220,-0.052520
76800,0.001220,-0.052520
76802,0.000155,-0.052520
76804,-0.000377,-0.052520
76806,0.000688,-0.052520
76808,0.000155,-0.052520
76810,0.000688,-0.052520
76812,0.000155,-0.052520
76814,-0.000909,-0.052520
76816,-0.001442,-0.052520
76819,-0.001975,-0.052520
76820,0.000155,-0.052520
76822,0.001753,-0.052520
76824,-0.000909,-0.052520
76826,0.000688,-0.052520
76829,0.001753,-0.052520
76830,-0.000377,-0.052520
76832,0.000688,-0.052520
76834,0.001220,-0.052520
76836,-0.000377,-0.052520
76839,-0.000377,-0.052520
76840,0.000688,-0.052520
76842,0.000155,-0.052520
76844,-0.000909,-0.052520
76846,-0.000377,-0.052520
76849,-0.000377,-0.052520
76850,0.000155,-0.052520
76852,0.001220,-0.052520
76854,0.001220,-0.052520
76856,0.000688,-0.052520
76859,0.000688,-0.052520
76860,0.000688,-0.052520
76862,0.001220,-0.052520
76864,-0.000377,-0.052520
76866,0.000688,-0.052520
76869,0.000155,-0.052520
76870,0.000155,-0.052520
76872,-0.001442,-0.052520
76874,-0.000377,-0.052520
76876,0.000688,-0.052520
76879,0.000155,-0.052520
76880,-0.000909,-0.052520
76882,-0.001442,-0.052520
76884,-0.002507,-0.052520
76886,-0.001975,-0.052520
76889,-0.001442,-0.052520
76890,-0.001442,-0.052520
76892,-0.000909,-0.052520
76894,0.001220,-0.052520
76896,0.001753,-0.052520
76899,0.001220,-0.052520
76900,0.000688,-0.052520
76902,-0.000377,-0.052520
76904,-0.000377,-0.052520
76906,0.002286,-0.052520
76909,0.002286,-0.052520
76910,0.001753,-0.052520
76912,0.000688,-0.052520
76914,0.000155,-0.052520
76916,0.001220,-0.052520
76919,0.001220,-0.052520
76920,-0.001442,-0.052520
76922,-0.000909,-0.052520
76924,-0.000909,-0.052520
76926,-0.003040,-0.052520
76929,-0.002507,-0.052520
76930,-0.000377,-0.052520
76932,0.001753,-0.052520
76934,0.001220,-0.052520
76936,-0.000377,-0.052520
76939,-0.000909,-0.052520
76940,-0.000909,-0.052520
76942,-0.000909,-0.052520
76944,-0.000909,-0.052520
76946,0.000155,-0.052520
76949,-0.000377,-0.052520
76950,-0.000377,-0.052520
76952,-0.000377,-0.052520
76954,-0.000377,-0.052520
76956,0.000155,-0.052520
76959,0.000688,-0.052520
76960,0.000688,-0.052520
76962,-0.000909,-0.052520
76964,-0.000909,-0.052520
76966,0.001220,-0.052520
76969,-0.000377,-0.052520
76970,-0.000909,-0.052520
76972,-0.000377,-0.052520
76974,-0.000909,-0.052520
76976,-0.000909,-0.052520
76979,-0.000909,-0.052520
76980,0.001753,-0.052520
76982,0.001220,-0.052520
76984,0.001220,-0.052520
76986,0.000155,-0.052520
76989,-0.000377,-0.052520
76990,0.000155,-0.052520
76992,0.001220,-0.052520
76994,0.000155,-0.052520
76996,-0.002507,-0.052520
76999,-0.001975,-0.052520
77000,0.000155,-0.052520
77002,0.001220,-0.052520
77004,0.000688,-0.052520
77006,-0.000377,-0.052520
77009,-0.000377,-0.052520
77010,-0.000377,-0.052520
77012,0.000688,-0.052520
77014,0.000688,-0.052520
77016,-0.000377,-0.052520
77019,0.000155,-0.052520
77020,0.001220,-0.052520
77022,-0.000909,-0.052520
77024,-0.000909,-0.052520
77026,0.000688,-0.052520
77029,0.002286,-0.052520
77030,0.000688,-0.052520
77032,0.000688,-0.052520
77034,0.000688,-0.052520
77036,0.001220,-0.052520
77039,0.001753,-0.052520
77040,0.001753,-0.052520
77042,0.000155,-0.052520
77044,0.000688,-0.052520
77046,0.000155,-0.052520
77049,-0.001442,-0.052520
77050,-0.000909,-0.052520
77052,0.000155,-0.052520
77054,0.001753,-0.052520
77056,-0.000377,-0.052520
77058,-0.001442,-0.052520
