duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,0.000000,0.000000,0.000000,0.000000,-0.004194,0.005181,-0.002524,0.000477,0.500000,0.000000,0.000000,0.000000,0.010904,-0.014810,0.007459,-0.001437,0.500000,0.000000,0.000000,0.000000,0.109101,-0.122564,0.057506,-0.010614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.001060,-0.002675,-0.001197,0.001245,0.000539,-0.000493,0.000229,-0.000044,0.502115,0.004258,-0.000976,-0.005610,-0.001567,0.001536,-0.000791,0.000167,0.533429,0.094324,0.068668,-0.010596,-0.012609,0.010811,-0.004727,0.000870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.003457,-0.000583,0.003342,0.001497,-0.000042,0.000059,-0.000082,0.000016,0.499133,-0.016688,-0.020207,-0.006498,0.000086,-0.000352,0.000756,-0.000154,0.680170,0.181214,0.016686,-0.017033,0.000972,-0.000959,0.000956,-0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000750,0.010341,0.007282,0.000849,-0.000405,0.000092,0.000026,-0.000012,0.456076,-0.074556,-0.034607,0.000044,0.004265,-0.000949,-0.000314,0.000147,0.861828,0.167070,-0.027570,-0.009850,0.004279,-0.001093,0.000129,0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.018923,0.026362,0.008449,0.000235,0.000012,-0.000001,0.000020,-0.000008,0.350106,-0.132175,-0.019994,0.006479,-0.000049,-0.000213,0.000201,-0.000054,0.994849,0.095201,-0.039250,0.000905,0.002738,-0.000820,-0.000043,0.000055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.053993,0.044072,0.009344,0.000387,0.000021,0.000070,-0.000220,0.000045,0.204302,-0.153156,-0.001095,0.006286,0.000008,0.000146,-0.000355,0.000073,1.053636,0.026399,-0.027784,0.004743,-0.000062,-0.000077,0.000066,-0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.107711,0.063349,0.008975,-0.001652,-0.001351,0.000302,0.000100,-0.000047,0.056210,-0.137341,0.015488,0.003245,-0.002022,0.000450,0.000146,-0.000069,1.056905,-0.015285,-0.014030,0.004505,0.000001,-0.000013,0.000050,-0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.177387,0.072721,-0.000550,-0.003671,0.000025,0.000067,-0.000073,0.000015,-0.063892,-0.102070,0.018344,0.000179,0.000018,0.000093,-0.000072,0.000023,1.032116,-0.029716,-0.000269,0.004742,0.000049,0.000116,-0.000391,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.245920,0.060707,-0.011531,-0.003847,-0.000219,-0.000007,0.000039,0.000105,-0.147378,-0.064583,0.019314,0.000536,0.000198,-0.000072,0.000135,-0.000129,1.006720,-0.017086,0.011080,0.000831,-0.002684,0.000704,-0.000099,0.000024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.291166,0.026159,-0.021668,-0.000336,0.004012,-0.000225,0.002977,-0.002086,-0.191979,-0.024010,0.020700,-0.001217,-0.002663,0.000001,-0.002732,0.001900,0.999490,-0.000077,0.003525,-0.004007,0.000190,0.000102,0.001667,-0.000889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
