duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.000000,-0.300000,0.000000,0.000000,0.000000,-0.000847,0.034172,-0.026039,0.005633,0.200000,0.000000,0.000000,0.000000,0.019850,-0.029268,0.015791,-0.003086,1.000000,0.000000,0.000000,0.000000,0.045314,-0.049668,0.023149,-0.004262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.287081,0.050668,0.064343,0.014703,-0.023421,0.000933,0.004814,-0.001567,0.203287,0.006203,-0.001523,-0.005475,0.002359,0.001798,-0.001807,0.000458,1.014533,0.041978,0.032942,-0.001604,-0.004949,0.004476,-0.002584,0.000447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.176608,0.152361,0.016562,-0.028213,-0.001390,0.002432,-0.002807,0.001325,0.205299,-0.002479,-0.003301,0.001835,0.000279,-0.000522,0.000382,-0.000117,1.085240,0.093263,0.013834,-0.012659,-0.005670,0.001381,-0.000633,0.000535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.036339,0.099876,-0.066382,-0.019223,0.015037,-0.000990,0.020781,-0.012761,0.201376,-0.003596,0.001934,0.001279,-0.000694,0.000114,-0.000987,0.000574,1.175290,0.067123,-0.042619,-0.015473,0.010457,-0.000288,0.014420,-0.008911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
