t,accx,accy,accz,gyrox,gyroy,gyroz
429787,-0.00146484,-0.00439453,1.00366,0.144094,0.0641346,0.015378
429807,-0.00146484,-0.00415039,1.00366,-0.00849366,0.0946522,-0.0761747
429817,-0.0012207,-0.00439453,1.00366,0.144094,-0.149488,0.0764132
429837,-0.000976562,-0.00463867,1.00342,-0.00849366,0.033617,-0.0456572
429847,-0.0012207,-0.00463867,1.00342,0.0830591,-0.118971,-0.106692
429867,-0.00146484,-0.00439453,1.00366,0.0220239,0.033617,0.0458956
429887,-0.00146484,-0.00415039,1.00439,0.113577,-0.0274181,0.0458956
429897,-0.00146484,-0.00415039,1.00439,-0.0695288,-0.118971,-0.0761747
429927,-0.00146484,-0.00390625,1.00415,0.0525415,0.0641346,-0.13721
429947,-0.0012207,-0.00463867,1.00366,-0.100046,0.0641346,-0.13721
429957,-0.00146484,-0.00463867,1.00293,0.0830591,0.00309944,-0.0151396
429967,-0.0012207,-0.00488281,1.00293,-0.0390112,0.0946522,-0.0151396
430007,-0.00146484,-0.00439453,1.00366,-0.0390112,0.0641346,0.106931
430017,-0.00146484,-0.00439453,1.00342,0.0525415,0.033617,0.015378
430027,-0.0012207,-0.00463867,1.00317,-0.0390112,0.00309944,-0.0151396
430037,-0.000976562,-0.00439453,1.00391,0.0830591,-0.0274181,-0.0456572
430047,-0.00170898,-0.00439453,1.00342,0.144094,0.033617,-0.13721
430057,-0.00170898,-0.00415039,1.00317,0.113577,-0.0884533,-0.0761747
430077,-0.00170898,-0.00439453,1.00317,0.0220239,0.12517,0.0458956
430087,-0.00146484,-0.00390625,1.00317,-0.0695288,0.0946522,-0.0456572
430097,-0.00146484,-0.00390625,1.00317,0.0830591,0.0946522,0.0458956
430107,-0.00170898,-0.00415039,1.00269,0.0525415,-0.0579357,0.0458956
430117,-0.0012207,-0.00415039,1.00293,0.144094,0.0641346,-0.0456572
430127,-0.00146484,-0.00415039,1.00293,0.0220239,-0.0274181,0.229001
430137,-0.00146484,-0.00415039,1.00366,0.0830591,0.0946522,0.015378
430147,-0.00146484,-0.00390625,1.00366,0.0220239,0.12517,0.015378
430157,-0.0012207,-0.00390625,1.00317,0.113577,0.0946522,0.015378
430167,-0.000976562,-0.00415039,1.00244,0.0830591,0.0641346,0.0458956
430177,-0.0012207,-0.00415039,1.0022,0.0220239,-0.0274181,0.106931
430187,-0.000976562,-0.00390625,1.00195,-0.0390112,0.0641346,-0.0761747
430197,-0.00146484,-0.00390625,1.0022,0.0525415,0.12517,-0.0761747
430207,-0.0012207,-0.00439453,1.00195,0.0830591,-0.0579357,-0.106692
430217,-0.00146484,-0.00439453,1.0022,-0.100046,0.0946522,0.0458956
430227,-0.00146484,-0.00390625,1.00244,0.0525415,0.033617,-0.0456572
430237,-0.00195312,-0.00415039,1.00317,-0.100046,-0.0884533,-0.0151396
430247,-0.00170898,-0.00415039,1.00293,-0.0390112,0.186205,-0.0456572
430257,-0.00170898,-0.00390625,1.00269,0.205129,0.00309944,0.0458956
430267,-0.00195312,-0.00390625,1.00244,-0.0695288,0.12517,0.015378
430277,-0.00146484,-0.00439453,1.0022,-0.0390112,0.0641346,0.0764132
430287,-0.00195312,-0.00439453,1.0022,-0.0695288,0.155687,0.015378
430297,-0.00195312,-0.00463867,1.00146,0.144094,-0.0884533,0.137448
430307,-0.00219727,-0.00439453,1.00171,-0.00849366,0.12517,-0.0761747
430317,-0.00195312,-0.00415039,1.0022,0.0220239,0.033617,-0.0151396
430327,-0.00146484,-0.00390625,1.00244,0.0830591,-0.149488,0.0764132
430337,-0.0012207,-0.00415039,1.00269,0.0525415,0.033617,-0.106692
430347,-0.0012207,-0.00415039,1.00269,0.0830591,0.12517,-0.13721
430357,-0.0012207,-0.00390625,1.00244,0.0830591,0.033617,-0.0456572
430367,-0.0012207,-0.00415039,1.00244,-0.0390112,0.033617,0.167966
430377,-0.0012207,-0.00415039,1.00317,0.0220239,0.00309944,0.015378
430387,-0.0012207,-0.00439453,1.00195,0.0220239,0.033617,0.0458956
430397,-0.00170898,-0.00463867,1.0022,0.113577,-0.149488,0.0764132
430407,-0.00195312,-0.00439453,1.00293,0.0830591,0.0641346,0.015378
430417,-0.00195312,-0.00390625,1.00269,0.0220239,0.033617,0.137448
430437,-0.00219727,-0.00366211,1.00366,0.0220239,-0.149488,0.0458956
430447,-0.00195312,-0.00390625,1.00366,0.0220239,0.033617,0.0764132
430457,-0.00195312,-0.00390625,1.00342,0.0220239,0.00309944,-0.0761747
430467,-0.00195312,-0.00415039,1.00317,0.0525415,0.12517,0.0458956
430477,-0.00195312,-0.00390625,1.00366,0.0830591,0.00309944,-0.0761747
430487,-0.00170898,-0.00390625,1.00415,0.0220239,0.12517,0.167966
430497,-0.00170898,-0.00366211,1.00415,0.113577,-0.0274181,-0.0761747
430507,-0.00170898,-0.00390625,1.00366,0.113577,0.0641346,-0.0456572
430517,-0.00195312,-0.00390625,1.00439,-0.130564,0.0641346,0.106931
430527,-0.00170898,-0.00366211,1.00415,-0.130564,-0.0579357,0.015378
430537,-0.00170898,-0.00390625,1.00391,0.113577,0.155687,0.0458956
430547,-0.00170898,-0.00366211,1.00415,-0.00849366,-0.0884533,0.0458956
430557,-0.00195312,-0.00366211,1.00391,0.0830591,-0.0579357,-0.106692
430567,-0.00219727,-0.00341797,1.00366,0.144094,0.033617,0.0458956
430577,-0.00219727,-0.00317383,1.00391,-0.0390112,-0.0274181,0.0764132
430587,-0.00219727,-0.00341797,1.00439,0.113577,0.0946522,-0.106692
430597,-0.00219727,-0.00341797,1.00366,0.113577,0.0946522,-0.0151396
430607,-0.00219727,-0.00341797,1.00366,-0.00849366,0.0946522,0.015378
430617,-0.00195312,-0.00390625,1.00317,0.235647,0.00309944,0.015378
430627,-0.00219727,-0.00390625,1.00317,-0.00849366,0.00309944,-0.106692
430637,-0.00195312,-0.00439453,1.00293,0.144094,-0.0274181,-0.0761747
430647,-0.00195312,-0.00415039,1.00293,0.0830591,0.12517,-0.0151396
430657,-0.00219727,-0.00415039,1.00269,-0.0390112,0.0946522,0.0458956
430667,-0.00195312,-0.00390625,1.00342,-0.0390112,0.00309944,-0.106692
430677,-0.00219727,-0.00341797,1.00269,0.113577,0.0641346,-0.13721
430687,-0.00195312,-0.00390625,1.00269,0.144094,0.00309944,-0.0151396
430697,-0.00195312,-0.00390625,1.00293,0.0525415,-0.0884533,0.106931
430707,-0.00170898,-0.00415039,1.00293,0.0525415,0.00309944,-0.0456572
430717,-0.00146484,-0.00415039,1.00269,-0.0695288,-0.0274181,0.015378
430727,-0.00170898,-0.00390625,1.00293,-0.0390112,0.186205,-0.106692
430737,-0.00146484,-0.00390625,1.00317,0.0220239,0.155687,0.137448
430747,-0.0012207,-0.00390625,1.00317,-0.0390112,0.12517,-0.0456572
430757,-0.0012207,-0.00415039,1.00269,-0.100046,-0.0274181,-0.0151396
430767,-0.0012207,-0.00390625,1.00317,0.0830591,0.033617,-0.0761747
430777,-0.00146484,-0.00415039,1.00342,0.113577,-0.0274181,-0.0761747
430787,-0.00146484,-0.00415039,1.00366,0.0220239,0.0641346,0.106931
430797,-0.00146484,-0.00415039,1.00391,0.0220239,0.00309944,-0.13721
430807,-0.00170898,-0.00415039,1.00342,-0.00849366,0.033617,-0.106692
430817,-0.00195312,-0.00366211,1.00317,0.113577,-0.0884533,0.0764132
430827,-0.00170898,-0.00390625,1.00366,0.0525415,-0.180006,-0.0456572
430837,-0.00170898,-0.00341797,1.00317,0.113577,0.033617,0.137448
430847,-0.00219727,-0.00366211,1.00317,-0.0390112,-0.0274181,-0.0151396
430857,-0.00219727,-0.00390625,1.00293,0.0830591,-0.0274181,-0.0456572
430867,-0.00219727,-0.00366211,1.00244,0.113577,-0.0579357,-0.0456572
430877,-0.00170898,-0.00390625,1.0022,0.0220239,0.033617,0.0458956
430887,-0.00195312,-0.00366211,1.00244,0.113577,-0.149488,0.0764132
430907,-0.00146484,-0.00366211,1.00269,0.0220239,0.155687,-0.0456572
430917,-0.0012207,-0.00341797,1.00244,0.0220239,-0.149488,-0.106692
430937,-0.0012207,-0.00390625,1.00293,0.0830591,0.033617,0.0458956
430947,-0.00146484,-0.00390625,1.00244,-0.0695288,0.0641346,0.137448
430957,-0.00146484,-0.00366211,1.00317,0.113577,0.033617,0.106931
430967,-0.00146484,-0.00390625,1.00293,0.144094,0.033617,0.0458956
430977,-0.0012207,-0.00415039,1.00269,-0.100046,0.155687,0.015378
431007,-0.0012207,-0.00390625,1.00342,-0.100046,0.186205,0.290036
431017,-0.0012207,-0.00390625,1.00342,-0.0390112,-0.0274181,0.0764132
431027,-0.000976562,-0.00366211,1.00317,0.0220239,0.0641346,0.106931
431047,-0.0012207,-0.00463867,1.00171,0.0830591,0.033617,-0.0456572
431067,-0.0012207,-0.00439453,1.00171,0.144094,-0.0579357,0.015378
431077,-0.00146484,-0.00415039,1.00195,0.205129,0.155687,-0.167727
431087,-0.0012207,-0.00390625,1.00293,0.0830591,0.155687,0.167966
431097,-0.00170898,-0.00366211,1.00293,0.0830591,0.00309944,0.0764132
431107,-0.00170898,-0.00366211,1.00317,0.0525415,0.0946522,0.015378
431117,-0.00170898,-0.00341797,1.00317,0.113577,0.033617,-0.167727
431127,-0.00219727,-0.00366211,1.00317,0.144094,0.12517,0.0764132
431137,-0.00170898,-0.00390625,1.00317,0.0220239,0.186205,0.0458956
431147,-0.00170898,-0.00439453,1.00269,-0.100046,-0.0579357,-0.13721
431157,-0.00146484,-0.00439453,1.00293,0.0525415,-0.0579357,-0.25928
431177,-0.00170898,-0.00415039,1.0022,0.0525415,-0.0579357,-0.0151396
431187,-0.00170898,-0.00463867,1.00244,0.144094,0.0946522,0.0458956
431197,-0.00219727,-0.00463867,1.00269,0.0830591,0.0946522,-0.0456572
431207,-0.00195312,-0.00439453,1.00269,0.0830591,-0.0274181,-0.13721
431217,-0.00170898,-0.00439453,1.00244,0.144094,0.00309944,0.0764132
431227,-0.0012207,-0.00415039,1.00317,-0.0390112,0.033617,-0.0151396
431237,-0.00170898,-0.00415039,1.00342,0.0220239,0.0946522,0.0764132
431247,-0.00195312,-0.00415039,1.00342,0.174612,-0.0579357,0.106931
431257,-0.00146484,-0.00366211,1.00293,-0.00849366,0.12517,0.0458956
431267,-0.00146484,-0.00415039,1.00293,-0.0695288,0.155687,-0.0761747
431277,-0.00170898,-0.00390625,1.00317,0.113577,0.033617,-0.0456572
431287,-0.00195312,-0.00439453,1.00317,0.0525415,-0.0274181,0.0764132
431307,-0.00219727,-0.00415039,1.00391,0.0220239,-0.0274181,-0.0761747
431317,-0.00219727,-0.00439453,1.00366,0.0220239,0.00309944,-0.0151396
431327,-0.00195312,-0.00439453,1.00342,0.144094,0.0641346,-0.0151396
431337,-0.00195312,-0.00415039,1.00366,0.0830591,0.033617,0.0458956
431357,-0.0012207,-0.00439453,1.00464,0.0220239,-0.180006,-0.0151396
431367,-0.00170898,-0.00439453,1.00415,-0.0695288,0.00309944,-0.0456572
431377,-0.0012207,-0.00415039,1.00415,0.113577,0.0641346,0.106931
431397,-0.000976562,-0.00415039,1.00342,0.0220239,-0.0274181,-0.0456572
431407,-0.000976562,-0.00390625,1.00415,0.0830591,0.00309944,-0.0456572
431417,-0.000488281,-0.00390625,1.00415,0.0525415,0.033617,0.0764132
431427,-0.000976562,-0.00366211,1.00415,0.0220239,0.0946522,-0.0151396
431437,-0.0012207,-0.00390625,1.00464,-0.00849366,0.00309944,0.015378
431447,-0.00146484,-0.00366211,1.00415,0.0220239,0.0641346,0.167966
431457,-0.00170898,-0.00341797,1.00366,-0.00849366,0.155687,-0.0456572
431467,-0.00219727,-0.00366211,1.00317,-0.100046,0.0641346,0.015378
431477,-0.00219727,-0.00341797,1.00342,0.144094,-0.0274181,0.015378
431487,-0.00170898,-0.00341797,1.00269,0.0525415,0.0641346,-0.0151396
431497,-0.00146484,-0.00366211,1.00269,-0.00849366,0.00309944,-0.0761747
431507,-0.00170898,-0.00415039,1.00269,0.0525415,0.00309944,0.015378
431517,-0.00219727,-0.00439453,1.00269,0.0220239,-0.0274181,-0.0151396
431527,-0.00146484,-0.00463867,1.00293,-0.0390112,-0.0579357,-0.0151396
431537,-0.0012207,-0.00439453,1.00293,0.0220239,0.0641346,0.0764132
431557,-0.00146484,-0.00439453,1.00342,-0.100046,0.033617,-0.167727
431577,-0.00170898,-0.00439453,1.00317,0.0220239,-0.0884533,-0.106692
431587,-0.00219727,-0.00463867,1.00317,-0.0390112,-0.0579357,-0.13721
431597,-0.00170898,-0.00439453,1.00317,0.0220239,-0.0274181,0.015378
431607,-0.00195312,-0.00415039,1.00342,-0.0695288,-0.0579357,-0.0151396
431617,-0.00146484,-0.00415039,1.00366,0.0525415,0.00309944,0.015378
431627,-0.00146484,-0.00415039,1.00366,-0.0390112,-0.0579357,0.0764132
431637,-0.0012207,-0.00415039,1.00415,0.144094,-0.0579357,0.0764132
431647,-0.000976562,-0.00390625,1.00439,-0.0390112,0.155687,-0.0151396
431657,-0.000732422,-0.00415039,1.00464,0.0525415,0.186205,-0.0151396
431667,-0.000732422,-0.00366211,1.00439,-0.00849366,-0.180006,-0.0456572
431677,-0.000976562,-0.00390625,1.00439,0.113577,0.0946522,0.015378
431687,-0.000732422,-0.00366211,1.00391,0.0220239,0.0946522,0.0764132
431697,-0.000732422,-0.00341797,1.00415,-0.00849366,0.033617,0.0764132
431707,-0.000976562,-0.00390625,1.00366,0.0220239,0.00309944,0.137448
431717,-0.0012207,-0.00415039,1.00342,0.0220239,0.0641346,0.106931
431727,-0.0012207,-0.00439453,1.00366,-0.100046,0.0641346,0.137448
431737,-0.000976562,-0.00439453,1.00391,0.0220239,-0.0884533,0.137448
431747,-0.00146484,-0.00463867,1.00391,-0.0390112,-0.0579357,0.015378
431757,-0.00170898,-0.00463867,1.00415,-0.00849366,-0.0274181,0.106931
431767,-0.00146484,-0.00488281,1.00415,0.0830591,0.0946522,-0.0456572
431777,-0.0012207,-0.00512695,1.00439,-0.00849366,0.12517,-0.0151396
431787,-0.000976562,-0.00463867,1.00415,0.0525415,0.12517,-0.106692
431797,-0.000976562,-0.00488281,1.00391,0.0220239,0.0946522,-0.106692
431807,-0.0012207,-0.00463867,1.00391,0.0830591,0.00309944,0.106931
431817,-0.0012207,-0.00439453,1.00366,0.113577,0.12517,-0.106692
431827,-0.0012207,-0.00439453,1.00342,-0.00849366,0.24724,-0.106692
431837,-0.000976562,-0.00415039,1.00391,0.0525415,-0.118971,0.106931
431847,-0.000976562,-0.00415039,1.00391,0.0220239,-0.0884533,0.0458956
431857,-0.0012207,-0.00390625,1.00366,0.0525415,0.12517,0.015378
431867,-0.00146484,-0.00366211,1.00317,-0.00849366,0.00309944,0.015378
431877,-0.00146484,-0.00366211,1.00317,0.0525415,0.12517,-0.0761747
431887,-0.00146484,-0.00366211,1.00317,0.0220239,0.0946522,-0.0761747
431897,-0.00170898,-0.00366211,1.00244,-0.00849366,0.12517,-0.13721
431907,-0.00170898,-0.00390625,1.00293,0.0525415,-0.0579357,0.015378
431917,-0.00170898,-0.00390625,1.00317,-0.0695288,0.033617,0.015378
431927,-0.00195312,-0.00415039,1.00293,0.144094,0.0641346,0.0458956
431937,-0.0012207,-0.00390625,1.00317,0.0220239,-0.0884533,-0.13721
431947,-0.00146484,-0.00415039,1.00317,0.0830591,0.155687,0.106931
431957,-0.0012207,-0.00415039,1.00269,0.0220239,0.0641346,0.0764132
431967,-0.00146484,-0.00415039,1.00317,-0.00849366,0.12517,-0.106692
431977,-0.0012207,-0.00463867,1.00269,-0.130564,0.00309944,-0.167727
431987,-0.0012207,-0.00463867,1.00244,-0.00849366,0.00309944,-0.0761747
431997,-0.00146484,-0.00463867,1.00269,0.144094,0.00309944,0.0764132
432007,-0.000976562,-0.00463867,1.00342,0.0525415,-0.0274181,-0.0151396
432017,-0.000976562,-0.00488281,1.00366,0.0830591,-0.118971,-0.13721
432027,-0.00146484,-0.00488281,1.00269,0.0525415,0.0641346,0.0764132
432037,-0.00146484,-0.00415039,1.00269,-0.0390112,-0.0579357,0.0458956
432047,-0.0012207,-0.00390625,1.00244,0.0830591,-0.210524,0.137448
432057,-0.00146484,-0.00415039,1.00269,0.0830591,0.00309944,-0.106692
432067,-0.00146484,-0.00415039,1.00244,0.0525415,0.00309944,0.0458956
432077,-0.00170898,-0.00415039,1.0022,0.113577,-0.0274181,0.0458956
432087,-0.00146484,-0.00390625,1.00244,0.0525415,0.0946522,0.106931
432097,-0.00170898,-0.00439453,1.00269,0.0830591,0.033617,-0.0761747
432117,-0.00146484,-0.00390625,1.00293,0.205129,0.0946522,-0.0151396
432127,-0.0012207,-0.00390625,1.00317,-0.0390112,0.0946522,0.0458956
432137,-0.0012207,-0.00415039,1.00366,0.0830591,0.12517,-0.0761747
432147,-0.00146484,-0.00439453,1.00415,0.205129,0.033617,0.0764132
432157,-0.00146484,-0.00415039,1.00464,0.0525415,-0.0884533,0.0764132
432167,-0.00146484,-0.00415039,1.00488,0.0525415,0.033617,-0.0456572
432177,-0.00146484,-0.00415039,1.00415,0.0525415,0.0641346,-0.106692
432187,-0.0012207,-0.00390625,1.00488,0.0220239,-0.0579357,0.0764132
432197,-0.00195312,-0.00390625,1.00537,0.0220239,0.0946522,0.015378
432207,-0.00170898,-0.00341797,1.00537,0.0525415,0.0946522,0.106931
432217,-0.00170898,-0.00390625,1.00464,0.113577,0.0641346,-0.106692
432227,-0.00170898,-0.00390625,1.00415,0.0525415,0.0641346,0.015378
432237,-0.0012207,-0.00390625,1.00391,0.0220239,0.0641346,0.167966
432247,-0.000732422,-0.00390625,1.00513,0.0220239,0.033617,-0.0456572
432267,-0.0012207,-0.00366211,1.00464,-0.100046,0.00309944,0.137448
432277,-0.00170898,-0.00366211,1.00391,-0.100046,0.00309944,-0.0151396
432287,-0.00146484,-0.00415039,1.00415,0.174612,0.0641346,-0.13721
432297,-0.00146484,-0.00415039,1.00391,-0.100046,0.00309944,0.0458956
432307,-0.00170898,-0.00415039,1.00415,0.0525415,0.216722,0.0764132
432317,-0.00146484,-0.00390625,1.00391,0.113577,0.0946522,0.106931
432327,-0.000976562,-0.00390625,1.00415,0.0830591,0.00309944,0.015378
432337,-0.000976562,-0.00415039,1.00366,-0.0390112,0.0946522,0.0458956
432347,-0.000732422,-0.00415039,1.00366,0.0830591,0.12517,-0.0761747
432357,-0.000732422,-0.00390625,1.00269,-0.0695288,0.0946522,-0.198245
432367,-0.000488281,-0.00415039,1.00293,0.0525415,0.12517,0.0764132
432377,-0.000732422,-0.00415039,1.00293,0.0525415,0.0641346,0.015378
432387,-0.000732422,-0.00415039,1.00317,0.0525415,0.0946522,0.015378
432397,-0.000732422,-0.00390625,1.00317,-0.100046,0.00309944,-0.0151396
432407,-0.000488281,-0.00390625,1.00317,-0.00849366,0.033617,-0.0151396
432417,-0.000732422,-0.00415039,1.00391,0.0220239,0.0641346,-0.0151396
432427,-0.000488281,-0.00415039,1.00439,0.0525415,0.0946522,0.0764132
432437,-0.000732422,-0.00439453,1.00488,0.0220239,0.033617,-0.198245
432447,-0.000732422,-0.00415039,1.00415,0.0830591,0.00309944,0.137448
432467,-0.000976562,-0.00390625,1.00415,-0.00849366,-0.0274181,0.0458956
432477,-0.0012207,-0.00366211,1.00464,0.0525415,0.0641346,0.0458956
432487,-0.0012207,-0.00390625,1.00391,-0.0390112,0.0641346,0.0458956
432497,-0.000732422,-0.00341797,1.00391,-0.0390112,-0.0884533,-0.0151396
432507,-0.000976562,-0.00390625,1.00366,0.113577,0.0946522,0.137448
432517,-0.0012207,-0.00415039,1.00391,-0.00849366,0.0641346,-0.0151396
432527,-0.000976562,-0.00415039,1.00342,0.0525415,-0.0884533,0.015378
432537,-0.0012207,-0.00341797,1.00342,0.0525415,-0.0274181,0.0458956
432547,-0.000976562,-0.00366211,1.00293,-0.00849366,0.0641346,0.106931
432567,-0.000976562,-0.00366211,1.00293,0.0525415,0.0946522,-0.0151396
432577,-0.0012207,-0.00390625,1.00269,0.174612,0.0946522,-0.0151396
432587,-0.000976562,-0.00439453,1.00342,0.0830591,0.12517,0.106931
432617,-0.000976562,-0.00415039,1.00391,0.0830591,0.0946522,0.015378
432637,-0.000732422,-0.00390625,1.00366,-0.00849366,-0.0579357,-0.0761747
432647,-0.00146484,-0.00415039,1.00439,0.0220239,0.155687,-0.167727
432667,-0.0012207,-0.00390625,1.00366,-0.0390112,0.0641346,0.0458956
432687,-0.0012207,-0.00390625,1.00342,0.113577,-0.0579357,-0.0151396
432697,-0.00170898,-0.00415039,1.00391,-0.00849366,0.00309944,0.167966
432707,-0.00170898,-0.00415039,1.00342,0.0220239,0.033617,0.015378
432717,-0.0012207,-0.00415039,1.00391,-0.0390112,0.0946522,-0.0761747
432727,-0.000976562,-0.00415039,1.00415,0.144094,0.12517,0.0458956
432737,-0.000732422,-0.00366211,1.00391,0.144094,0.033617,0.0458956
432747,-0.000732422,-0.00390625,1.00366,-0.00849366,0.216722,-0.0456572
432757,-0.000244141,-0.00415039,1.00391,0.0830591,-0.0884533,-0.0456572
432777,-0.000976562,-0.00439453,1.00366,-0.00849366,0.033617,-0.0151396
432787,-0.0012207,-0.00439453,1.00391,0.0525415,0.00309944,-0.0456572
432797,-0.000976562,-0.00415039,1.00391,-0.00849366,0.12517,0.0458956
432807,-0.000732422,-0.00439453,1.00342,0.113577,-0.0274181,-0.0151396
432827,-0.000976562,-0.00439453,1.00317,-0.00849366,-0.0884533,-0.0761747
432837,-0.0012207,-0.00439453,1.00244,0.144094,0.0641346,0.0458956
432877,-0.00170898,-0.00366211,1.00244,-0.00849366,-0.0274181,-0.13721
432897,-0.00170898,-0.00390625,1.00293,0.144094,0.00309944,0.0458956
432907,-0.00170898,-0.00390625,1.00366,-0.00849366,0.12517,-0.0456572
432937,-0.00170898,-0.00439453,1.00415,-0.00849366,-0.0274181,-0.106692
432947,-0.00146484,-0.00439453,1.00391,-0.0390112,0.0641346,0.015378
432967,-0.0012207,-0.00390625,1.00391,0.235647,-0.0274181,-0.0761747
432977,-0.00170898,-0.00390625,1.00342,0.0830591,-0.0274181,-0.167727
432987,-0.0012207,-0.00366211,1.00293,-0.0390112,0.00309944,0.0764132
432997,-0.00146484,-0.00341797,1.00244,0.0525415,0.033617,-0.167727
433007,-0.00170898,-0.00341797,1.00244,-0.0695288,-0.180006,-0.0456572
433017,-0.00146484,-0.00341797,1.00269,0.0525415,0.0641346,-0.106692
433037,-0.00146484,-0.00341797,1.00366,0.113577,0.00309944,-0.0151396
433047,-0.00170898,-0.00366211,1.00293,0.0830591,0.033617,0.106931
433057,-0.0012207,-0.00366211,1.00293,-0.0390112,-0.0274181,-0.0456572
433067,-0.00146484,-0.00341797,1.00269,0.0525415,0.00309944,-0.106692
433097,-0.00195312,-0.00366211,1.00342,-0.0390112,-0.118971,0.015378
433107,-0.00195312,-0.00390625,1.00342,0.0525415,0.0641346,-0.0151396
433117,-0.00195312,-0.00390625,1.00366,-0.0695288,0.12517,-0.0456572
433137,-0.00146484,-0.00366211,1.00342,0.0830591,-0.118971,-0.0456572
433147,-0.0012207,-0.00341797,1.00317,0.113577,0.00309944,-0.167727
433157,-0.00146484,-0.00341797,1.00342,0.144094,0.0641346,0.0458956
433167,-0.00146484,-0.00366211,1.00366,-0.0695288,0.0946522,0.0764132
433177,-0.00146484,-0.00341797,1.00488,-0.00849366,0.0641346,0.015378
433197,-0.0012207,-0.00390625,1.00391,0.205129,0.186205,-0.106692
433207,-0.0012207,-0.00366211,1.00391,0.0525415,0.12517,0.015378
433217,-0.000976562,-0.00390625,1.00342,-0.0695288,0.0641346,-0.0151396
433227,-0.0012207,-0.00341797,1.00317,-0.00849366,-0.0274181,-0.106692
