t,accx,accy,accz,gyrox,gyroy,gyroz
11219,0.000244141,0,1.00098,-0.130564,0.033617,-0.106692
11269,-0.000488281,-0.000732422,1.00171,-0.00849366,0.00309944,-0.0761747
11299,-0.000976562,-0.000732422,1.00195,-0.0390112,-0.149488,-0.0456572
11359,-0.000244141,0.000244141,1.00146,-0.0695288,0.0641346,0.0764132
11399,0,0,1.00146,0.0525415,0.033617,-0.0761747
11439,0.000244141,-0.000244141,1.00024,0.0220239,-0.0579357,0.106931
11449,-0.000244141,-0.000244141,1.00024,-0.00849366,0.0641346,0.0764132
11459,0.000244141,-0.000488281,1.00024,-0.00849366,-0.0884533,0.015378
11539,-0.000488281,-0.000488281,1.00024,0.0220239,0.155687,0.0764132
11579,-0.000732422,-0.000732422,1.00024,-0.0390112,0.033617,-0.13721
11609,-0.000488281,0,1.00049,0.0220239,0.033617,-0.106692
11619,-0.000732422,-0.000244141,1.00098,-0.130564,-0.0884533,0.0458956
11669,-0.000732422,-0.000488281,1.00195,-0.0390112,0.0641346,-0.167727
11689,-0.000244141,-0.000488281,1.00122,0.0525415,0.186205,-0.106692
11709,0,0,1.00195,0.0830591,0.0641346,0.106931
11739,0,-0.000488281,1.00146,-0.0390112,0.0641346,0.0458956
11789,0,-0.000732422,1.00122,0.0525415,-0.0884533,0.137448
11799,0,-0.000732422,1.00171,0.0525415,-0.118971,-0.106692
11809,-0.000244141,-0.000488281,1.00195,0.144094,-0.0274181,-0.0761747
11819,0,-0.000244141,1.00195,0.0220239,0.00309944,-0.0151396
11849,-0.000244141,0,1.00195,0.0830591,0.033617,0.015378
11859,-0.000488281,0,1.00098,-0.100046,-0.0274181,0.015378
11869,-0.000244141,-0.000244141,1.00146,0.0830591,0.00309944,-0.0761747
11879,-0.000488281,0,1.00098,0.113577,0.033617,0.137448
11919,0,0.000244141,1.00122,0.0220239,-0.0274181,0.137448
11929,0,-0.000488281,1.00122,-0.0390112,0.12517,0.015378
11959,0.000244141,-0.000244141,1.00073,0.0525415,0.0641346,0.0458956
12019,0,0,1.00024,-0.100046,0.033617,-0.13721
12029,0,0,1.00073,0.0830591,-0.0274181,0.0458956
12049,0,-0.000244141,1,-0.0695288,0.0641346,0.167966
12069,-0.000488281,-0.000732422,1,-0.130564,0.12517,-0.0456572
12079,-0.000244141,-0.000976562,1.00024,0.144094,-0.0274181,0.167966
12089,-0.000488281,-0.000732422,1,0.0830591,-0.0274181,-0.0151396
12109,-0.000244141,-0.000488281,1.00049,0.0525415,-0.0579357,0.015378
12119,-0.000244141,-0.000244141,1.00073,-0.0695288,0.033617,-0.0761747
12129,-0.000244141,-0.000244141,1.00024,-0.00849366,0.033617,-0.0151396
12139,-0.000244141,0,1,0.0220239,0.00309944,0.015378
12149,-0.000244141,-0.000244141,0.999512,-0.00849366,0.00309944,0.106931
12159,-0.000488281,-0.000488281,1.00049,-0.0390112,0.0946522,-0.0151396
12169,-0.000488281,0.000244141,1.00049,-0.0390112,-0.0579357,0.0458956
12179,0,0.000488281,1.00073,0.0525415,-0.0274181,0.0764132
12189,-0.000244141,0,1.00122,-0.100046,0.0946522,0.015378
12199,-0.000244141,0.000244141,1.00122,0.0830591,0.00309944,-0.0761747
12209,-0.000732422,0,1.00098,-0.130564,-0.0579357,0.0458956
12219,-0.000244141,0,1.00049,0.0830591,-0.118971,-0.106692
12229,0,-0.000244141,1.00024,0.0220239,-0.0274181,-0.0761747
12239,0,-0.000244141,1.00073,-0.0390112,0.033617,-0.0151396
12249,0,0,1.00073,0.0220239,-0.0579357,-0.0761747
12259,-0.000244141,0.000244141,1.00073,-0.0695288,0.033617,0.106931
12269,0,0,1.00073,0.0525415,0.0641346,-0.198245
12279,0.000244141,-0.000244141,1,-0.00849366,-0.0274181,0.015378
12289,0,-0.000732422,0.999756,0.0525415,-0.0884533,-0.0456572
12299,-0.000244141,-0.000732422,1.00024,-0.00849366,0.155687,0.0458956
12309,-0.000488281,-0.000732422,0.999756,0.0220239,0.12517,-0.0151396
12319,-0.000488281,-0.000976562,1.00024,0.0830591,0.00309944,-0.0761747
12329,0,-0.000732422,0.999756,-0.130564,0.00309944,0.0458956
12339,0.000244141,-0.000732422,1.00024,-0.0695288,-0.118971,0.0458956
12349,0.000732422,-0.000244141,1,-0.100046,0.0641346,-0.0151396
12359,0.000244141,-0.000732422,1.00024,-0.0695288,0.0946522,-0.0151396
12369,0,-0.000732422,1.00024,-0.0695288,0.033617,-0.0456572
12379,0,-0.000488281,0.999756,-0.100046,0.155687,-0.0151396
12389,-0.000244141,-0.000244141,1,-0.0695288,0.033617,-0.106692
12399,0,-0.000488281,0.999268,-0.00849366,0.0946522,0.0764132
12409,-0.000244141,-0.000244141,1,0.0830591,-0.0274181,0.0764132
12419,-0.000244141,-0.000488281,1.00024,-0.00849366,-0.241041,0.0458956
12429,-0.000488281,-0.000488281,1.00122,0.0220239,0.00309944,-0.0151396
12439,-0.000488281,-0.000244141,1.00049,-0.00849366,-0.0274181,-0.0151396
12449,-0.000488281,-0.000488281,1.00049,-0.0695288,-0.0274181,0.0764132
12459,-0.000244141,-0.000732422,1.00098,-0.0390112,0.033617,0.015378
12469,-0.000244141,-0.000488281,1.00122,0.0220239,-0.0274181,0.015378
12479,-0.000244141,-0.000732422,1.00122,-0.00849366,-0.0579357,-0.0151396
12489,-0.000244141,-0.000732422,1.00122,-0.0695288,0.0946522,-0.106692
12499,0,-0.000244141,1.00171,-0.130564,-0.118971,-0.0151396
12509,0,-0.000244141,1.00146,-0.0695288,0.0946522,0.015378
12519,-0.000244141,0,1.00122,-0.0390112,-0.118971,-0.0456572
12539,-0.000488281,0,1.00098,-0.00849366,-0.0579357,0.0764132
12559,-0.000244141,-0.000244141,1.00146,-0.00849366,-0.0274181,0.0764132
12579,0.000244141,-0.000488281,1.00073,0.205129,-0.0579357,-0.0151396
12589,0,-0.000244141,1.00073,0.0220239,0.033617,0.015378
12599,0.000244141,-0.000244141,1.00024,-0.0390112,-0.0274181,0.106931
12609,0,0,1,0.0830591,0.00309944,0.137448
12619,0.000244141,-0.000244141,1.00024,-0.0390112,-0.0884533,-0.0761747
12629,0.000488281,-0.000488281,1,-0.0390112,-0.0884533,-0.106692
12649,0,-0.000488281,0.999756,-0.00849366,0.033617,-0.0456572
12679,0,-0.0012207,1.00024,-0.0390112,0.0946522,0.137448
12709,-0.000488281,-0.000732422,1.00049,0.0830591,0.033617,0.0458956
12759,0,-0.000488281,1.00146,-0.161082,0.033617,-0.0761747
12789,-0.000244141,-0.000488281,1.00146,0.0525415,-0.0274181,-0.0456572
12799,0,-0.000488281,1.00146,0.0525415,-0.118971,-0.106692
12849,0.000488281,-0.000244141,1.00049,-0.130564,0.12517,-0.167727
12899,-0.000244141,0,1,-0.00849366,0.033617,0.0764132
12919,-0.000488281,0.000244141,0.999512,0.113577,0.12517,0.015378
12989,0,-0.000244141,1.00049,-0.0390112,0.033617,0.0764132
13049,-0.0012207,-0.000488281,1.00073,0.113577,0.033617,-0.0456572
13069,-0.0012207,-0.000244141,1.00073,-0.0390112,0.0641346,0.015378
13099,-0.000488281,-0.000488281,1.00073,0.0220239,0.00309944,0.137448
13109,-0.000488281,-0.000244141,1.00049,-0.0695288,0.12517,-0.106692
13159,0,-0.000244141,1.00024,0.113577,0.0946522,0.015378
13179,-0.000488281,-0.000244141,1.00146,0.0220239,-0.149488,-0.0761747
13199,-0.000732422,-0.000244141,1.00122,-0.0390112,0.216722,-0.228763
13219,-0.000732422,0.000244141,1.00049,0.144094,0.00309944,0.0764132
13229,-0.000732422,0.000244141,1.00073,-0.0390112,0.12517,-0.0456572
13259,-0.000244141,0,1.00098,-0.00849366,-0.0274181,0.015378
13279,0,0.000244141,1.00098,0.113577,-0.0274181,-0.13721
13309,-0.000732422,0.000488281,1.00073,-0.0390112,-0.118971,-0.0761747
13319,-0.000732422,0,1.00049,-0.00849366,0.033617,0.0764132
13329,-0.000976562,-0.000244141,1,-0.0390112,0.00309944,0.0458956
13379,-0.000488281,-0.000732422,1.00098,0.0830591,-0.0274181,0.0458956
13399,0,-0.000488281,1.00146,-0.191599,0.033617,-0.0456572
13429,0.000244141,-0.000244141,1.00171,0.0525415,-0.0274181,0.0458956
13439,-0.000244141,0.000488281,1.00146,-0.0390112,0.0641346,-0.0761747
13459,-0.000488281,-0.000244141,1.00146,-0.0390112,-0.0579357,0.015378
13469,-0.000244141,-0.000488281,1.00146,-0.100046,0.00309944,0.015378
13489,-0.000488281,-0.000488281,1.00073,-0.0695288,-0.0274181,0.015378
13499,-0.000488281,0,1.00024,-0.100046,0.155687,-0.0456572
13509,0,-0.000244141,1,0.0525415,-0.180006,-0.0151396
13519,0,-0.000244141,1.00024,-0.00849366,0.0641346,-0.0456572
13529,-0.000244141,0,1.00073,0.0220239,0.0946522,-0.0456572
13539,-0.000244141,-0.000244141,1.00024,0.174612,-0.210524,0.0764132
13589,0,0,1,-0.100046,-0.0884533,-0.0761747
13609,-0.000976562,-0.000488281,0.999756,0.0830591,-0.0579357,0.0458956
13629,-0.000488281,-0.000488281,1.00024,0.0220239,0.12517,-0.0456572
13639,-0.000732422,-0.000244141,1.00024,-0.00849366,0.0641346,0.167966
13649,-0.000488281,-0.000488281,1.00024,0.0525415,-0.0884533,0.137448
13659,-0.000488281,-0.000488281,1.00049,-0.0390112,0.033617,0.015378
13669,-0.000732422,-0.000488281,1.00073,-0.0390112,-0.0274181,0.015378
13679,-0.000732422,-0.000244141,1.00024,-0.0695288,0.00309944,0.015378
13689,-0.000732422,-0.000488281,1.00049,0.113577,0.00309944,-0.0151396
13709,-0.000732422,-0.000488281,1.00098,-0.0695288,0.033617,-0.0761747
13719,-0.000976562,-0.000244141,1.00146,-0.0695288,0.0946522,-0.0151396
13729,-0.000976562,0,1.00122,-0.0695288,0.0641346,-0.0761747
13739,-0.000732422,0,1.00098,-0.130564,0.0641346,-0.106692
13749,-0.000488281,-0.000244141,1.00146,0.0830591,0.00309944,0.0458956
13759,-0.000732422,-0.000244141,1.00146,-0.130564,0.0641346,-0.0761747
13769,-0.000488281,-0.000244141,1.0022,-0.00849366,0.12517,0.015378
13779,-0.000488281,-0.000244141,1.00195,-0.0695288,0.0641346,-0.0151396
13789,-0.000488281,-0.000488281,1.00171,-0.0390112,-0.0274181,0.0458956
13799,-0.000488281,-0.000732422,1.00171,0.144094,0.12517,-0.106692
13809,-0.000488281,-0.000976562,1.00171,0.113577,0.033617,0.0764132
13819,-0.000488281,-0.000732422,1.00195,-0.161082,-0.0274181,-0.0151396
13839,0,-0.000732422,1.00098,0.0830591,-0.0579357,0.015378
13849,0,-0.000244141,1.00073,-0.0390112,0.033617,-0.106692
13859,0,0,1.00049,-0.100046,0.033617,-0.0456572
13869,-0.000244141,-0.000244141,1.00024,0.0525415,-0.180006,-0.0151396
13879,-0.000244141,0,1,-0.00849366,0.0641346,0.167966
13889,-0.000244141,-0.000244141,1,-0.0390112,-0.118971,0.0764132
13899,-0.000244141,-0.000732422,1.00049,-0.0695288,0.033617,0.106931
13909,-0.000488281,-0.000488281,1.00024,-0.0390112,-0.118971,0.198483
13919,-0.000244141,-0.000488281,1.00024,-0.100046,0.12517,0.0458956
13929,0.000244141,-0.000244141,1.00024,0.0220239,0.0946522,-0.0151396
13939,-0.000244141,-0.000488281,1.00049,0.0830591,0.0946522,-0.0761747
13959,-0.000488281,-0.000244141,1.00049,-0.0390112,-0.0274181,-0.0151396
13969,-0.000976562,-0.000244141,1.00049,-0.00849366,0.00309944,0.0764132
13979,-0.000488281,-0.000244141,1,0.113577,0.00309944,-0.0761747
13989,-0.000488281,-0.000244141,0.999756,-0.0695288,0.0641346,-0.0456572
13999,-0.000732422,0,1.00024,-0.0390112,0.0641346,-0.0151396
14009,-0.000976562,-0.000244141,1.00024,-0.00849366,-0.118971,0.0458956
14019,-0.000976562,-0.000488281,1,-0.130564,-0.0274181,0.0458956
14029,-0.00146484,0,1,-0.100046,0.0641346,0.0764132
14039,-0.00146484,-0.000488281,0.999756,-0.100046,0.00309944,-0.0151396
14049,-0.0012207,-0.000244141,0.999756,-0.0390112,0.033617,0.015378
14059,-0.000732422,0,0.999756,0.0830591,-0.180006,-0.13721
14069,-0.000488281,0.000244141,1,-0.100046,0.155687,-0.0151396
14079,-0.000488281,0,1.00073,0.0830591,0.00309944,-0.0456572
14099,-0.000976562,-0.000244141,1.00146,0.0525415,-0.0274181,-0.106692
14109,-0.0012207,0,1.00098,-0.0695288,0.033617,0.0458956
14119,-0.000732422,0,1.00146,0.0220239,0.00309944,0.106931
14139,-0.000244141,0,1.00098,-0.0390112,0.155687,0.0764132
14149,-0.000244141,-0.000244141,1.00098,0.0220239,-0.0274181,-0.0761747
14169,-0.000244141,0.000244141,1.00098,0.0220239,-0.180006,0.0458956
14179,0,0.000244141,1.00146,0.0220239,-0.149488,0.106931
14189,0,0.000244141,1.00098,-0.0390112,0.0946522,0.015378
14199,0,0.000488281,1.00073,0.0220239,-0.0274181,-0.0456572
14209,-0.000488281,0.000244141,1.00073,-0.00849366,-0.118971,-0.0151396
14229,0.000244141,0,1.00049,-0.0695288,0.033617,-0.0151396
14249,0,0.000244141,1.00122,-0.0695288,0.033617,-0.0761747
14329,-0.000244141,0.000488281,1.00098,-0.130564,0.0946522,0.0764132
14349,-0.000244141,0.000488281,1.00098,0.0525415,-0.0579357,-0.13721
14359,-0.000732422,0.000488281,1.00146,0.0220239,0.0946522,-0.0761747
14429,-0.000244141,-0.000244141,1.00122,0.0525415,0.0946522,-0.13721
14459,-0.000488281,-0.000488281,1.00195,-0.0390112,0.0946522,0.015378
14489,0,-0.000244141,1.00195,-0.0390112,0.0641346,-0.106692
14609,-0.000244141,0,1.00024,-0.0390112,0.0641346,0.0458956
14639,0,-0.000244141,1.00024,0.0220239,0.00309944,0.167966
14649,0.000488281,0.000244141,1.00098,0.0525415,0.0946522,-0.0456572
14679,-0.000488281,0,1.00024,0.0525415,-0.0579357,-0.167727
14709,-0.000244141,0,1.00049,-0.0695288,-0.0274181,-0.0151396
14759,0,-0.000244141,1.00073,-0.100046,0.033617,-0.0761747
14789,-0.000244141,-0.000488281,1.00073,-0.0390112,-0.0274181,0.0458956
14819,-0.000488281,0,1,0.113577,-0.0579357,-0.0151396
14839,0,0.000244141,0.999756,0.0220239,0.12517,-0.0151396
14849,-0.000488281,-0.000244141,1.00024,-0.0695288,-0.0579357,0.015378
14869,-0.000488281,-0.000488281,1.00024,0.113577,0.0946522,0.0458956
14889,-0.000244141,-0.000244141,1.00049,-0.0695288,0.186205,-0.0151396
14899,-0.000244141,-0.000244141,1.00073,-0.0695288,0.12517,-0.106692
14909,-0.000488281,-0.000488281,1.00024,0.0525415,0.0641346,-0.0151396
14919,-0.000488281,-0.000244141,1.00049,-0.00849366,-0.0579357,-0.0761747
14939,-0.000488281,0,1.00049,0.144094,0.00309944,0.106931
14949,-0.000244141,0,1.00024,0.0525415,0.033617,-0.0761747
14979,0.000244141,0,1.00049,0.0525415,0.033617,-0.0151396
15009,0.000732422,0,1.00024,-0.00849366,0.155687,0.0764132
15019,0.000976562,0.000244141,1.00122,-0.130564,0.0946522,-0.0761747
15029,0.000488281,-0.000488281,1.00122,-0.100046,-0.241041,-0.0761747
15039,0.000244141,-0.000244141,1.00122,-0.0390112,0.0641346,-0.0151396
15059,0.000244141,-0.000488281,1.00073,0.0525415,-0.0579357,0.015378
15079,-0.000244141,-0.000244141,1.00171,-0.130564,-0.0579357,0.106931
15099,-0.000488281,-0.000244141,1.00195,0.0830591,-0.0884533,-0.106692
15119,-0.000488281,0,1.00146,-0.0390112,0.0946522,0.0764132
15139,-0.000244141,0,1.00098,0.113577,0.033617,0.0764132
15149,-0.000488281,0,1.00098,-0.0390112,0.186205,-0.0151396
15169,0,-0.000488281,1.00098,0.0220239,-0.0579357,0.106931
15179,0,-0.000488281,1.00073,0.0525415,0.00309944,-0.0456572
15189,0,-0.000244141,1.00073,0.0220239,0.0641346,-0.106692
15209,-0.000244141,0,1.00098,0.0830591,-0.0579357,0.0764132
15229,-0.000488281,-0.000244141,1,-0.0695288,0.12517,-0.0151396
15239,-0.000244141,0,1.00049,-0.0695288,-0.118971,0.0458956
15249,0,0,1.00024,-0.00849366,-0.0274181,-0.0456572
15259,-0.000244141,0,1,-0.0695288,-0.0579357,-0.0151396
15279,-0.000244141,-0.000488281,1.00049,-0.0695288,-0.0579357,0.0458956
15289,-0.000488281,-0.000488281,1.00073,-0.0390112,0.033617,-0.0761747
15299,-0.000732422,-0.000732422,1.00073,0.0220239,0.00309944,-0.106692
15309,-0.000976562,-0.000732422,1.00122,-0.0695288,-0.0274181,-0.106692
15319,-0.000976562,-0.000732422,1.00098,0.113577,-0.0274181,-0.0151396
15329,-0.0012207,-0.000732422,1.00049,-0.00849366,0.0641346,0.137448
15339,-0.000732422,-0.000732422,1.00049,-0.130564,0.12517,-0.0761747
15349,-0.000732422,-0.000244141,1,-0.100046,-0.118971,-0.0151396
15359,-0.000488281,-0.000244141,1.00049,0.113577,0.00309944,0.015378
15369,0.000244141,0,1.00049,-0.00849366,0.033617,0.015378
15379,0,0,1.00024,0.0525415,-0.149488,-0.0151396
15389,0,0,1.00024,-0.100046,0.033617,0.015378
15399,0,0.000244141,1,0.0525415,0.00309944,0.015378
15409,-0.000244141,0.000244141,1.00024,0.0830591,0.033617,-0.106692
15419,-0.000244141,0,0.999756,-0.100046,0.0946522,0.0458956
15429,-0.000488281,0,0.999512,-0.0695288,0.0641346,-0.0456572
15439,-0.000732422,0,0.999268,-0.0390112,0.0641346,-0.0761747
15449,-0.000732422,0,0.999756,-0.0390112,0.0946522,0.0764132
15459,-0.000488281,0,0.999756,-0.130564,0.155687,0.0458956
15479,-0.000244141,0.000244141,1.00049,-0.100046,-0.0274181,-0.0151396
15489,-0.000244141,0.000244141,1.00049,0.113577,0.0946522,-0.0761747
15509,0,0.000244141,1.00049,-0.100046,-0.0579357,-0.0456572
15519,0,0,1.00024,0.0830591,-0.0884533,0.015378
15529,0,0,1.00024,0.0220239,0.00309944,-0.0456572
15539,-0.000244141,0,1.00073,-0.130564,0.00309944,0.015378
15549,0,0.000244141,1.00049,0.0220239,-0.0274181,-0.0151396
15559,0.000244141,0.000244141,1.00073,-0.0695288,-0.0884533,0.0458956
15569,0,-0.000244141,1.00073,-0.100046,-0.0579357,-0.106692
15579,0.000244141,-0.000244141,1.00098,-0.100046,0.155687,-0.0456572
15589,0.000244141,-0.000244141,1.00073,-0.0695288,-0.0579357,0.106931
15599,0,0,1.00024,0.0830591,0.00309944,0.015378
15609,0,0.000244141,0.999756,0.0220239,-0.118971,0.0458956
15619,-0.000244141,0,1.00024,-0.0695288,-0.0579357,0.0458956
15629,-0.000732422,0,1.00049,0.0220239,0.00309944,-0.0151396
15639,-0.000488281,-0.000244141,1.00049,0.0830591,0.0946522,-0.0456572
15659,0,-0.000976562,1.00049,-0.0390112,0.033617,-0.0456572
15669,0,-0.000244141,0.999268,-0.0695288,0.033617,-0.0456572
15689,-0.000732422,0,1.00024,-0.0695288,0.155687,-0.13721
15709,-0.000244141,-0.000244141,1.00098,-0.00849366,0.0641346,0.137448
15719,-0.000244141,-0.000244141,1.00073,-0.00849366,0.186205,0.015378
15739,-0.000244141,-0.000244141,1.00122,-0.00849366,0.033617,0.0458956
15749,-0.000244141,-0.000244141,1.00171,0.0525415,-0.0579357,0.0458956
15769,-0.000732422,-0.000244141,1.00073,-0.100046,0.033617,0.015378
15779,-0.000488281,-0.000488281,1.00024,0.0220239,-0.180006,-0.0151396
15879,0.000732422,0.000488281,1.00024,0.0830591,0.033617,-0.0151396
15899,0.000488281,0.000244141,1,-0.00849366,0.0946522,0.0764132
15909,0.000488281,0,0.999512,0.0525415,0.0946522,0.015378
15919,0,0,0.999512,-0.0695288,-0.0884533,-0.0456572
15929,-0.000488281,0.000244141,0.999512,-0.130564,0.0641346,0.0458956
15939,-0.000488281,0.000488281,1.00024,0.0220239,0.033617,0.015378
15999,-0.000732422,0.000244141,0.999268,-0.00849366,0.0641346,0.0458956
16059,-0.000488281,-0.000488281,1,-0.0390112,-0.0274181,-0.0761747
16079,-0.000244141,-0.000732422,0.999756,0.0830591,-0.0579357,0.015378
16119,0.000488281,0,1.00073,-0.00849366,-0.0884533,0.0458956
16139,0,0,1.00073,-0.130564,0.033617,0.015378
16169,0.000244141,0,1.00073,-0.00849366,-0.0579357,-0.0761747
16179,0.000244141,-0.000244141,1.00098,-0.0390112,0.216722,0.0458956
16199,0,0,1.00098,-0.0695288,-0.0274181,-0.0151396
16229,0,-0.000244141,1.00146,-0.00849366,0.00309944,0.106931
16239,-0.000488281,-0.000244141,1.00098,-0.130564,0.12517,0.198483
16249,-0.000488281,-0.000244141,1.00122,-0.00849366,-0.0274181,-0.0456572
16289,-0.000976562,0,1.00146,-0.130564,0.0946522,-0.0456572
16299,-0.000732422,0.000244141,1.00122,-0.0695288,-0.0274181,-0.0456572
16309,-0.000488281,0,1.00073,-0.0695288,0.0946522,-0.106692
16319,-0.000244141,0.000244141,1.00073,-0.0390112,0.00309944,0.0458956
16349,-0.000244141,-0.000244141,1.00049,0.0830591,-0.0579357,0.0458956
16359,-0.000244141,-0.000244141,1.00024,0.0220239,0.0641346,-0.167727
16469,-0.000488281,-0.000244141,1.00049,0.113577,-0.118971,-0.0761747
16479,-0.000488281,0.000244141,1.00024,-0.161082,0.12517,0.0458956
16489,-0.000244141,0,1.00049,0.113577,-0.0274181,-0.0761747
16499,0,0,1,-0.100046,-0.0579357,0.0458956
16509,-0.000244141,-0.000244141,1.00073,-0.00849366,-0.180006,-0.0456572
16529,0,-0.000244141,1.00146,-0.00849366,0.12517,-0.0151396
16539,0,-0.000244141,1.00171,0.113577,0.155687,0.015378
16559,0.000244141,-0.000244141,1.00098,-0.0390112,0.0946522,0.137448
16569,-0.000244141,-0.000244141,1.00122,0.0525415,0.033617,0.015378
16599,0.000244141,0.000488281,1,0.0220239,-0.149488,0.0458956
16609,0.000488281,0,1.00049,-0.0390112,-0.0274181,0.0764132
16619,0.000244141,-0.000244141,1.00024,0.0525415,0.033617,-0.0151396
16629,0.000244141,-0.000244141,1,-0.0390112,0.0641346,0.167966
16639,0,-0.000244141,1.00049,-0.0695288,0.00309944,-0.0151396
16649,-0.000244141,-0.000732422,1.00098,-0.0695288,0.00309944,-0.0456572
16659,-0.000244141,-0.000488281,1.00024,-0.161082,0.12517,0.0458956
16669,0,-0.000488281,1.00024,0.144094,0.12517,-0.167727
16679,0.000488281,-0.000488281,1.00049,0.113577,-0.0884533,-0.0151396
16689,0.000488281,-0.000488281,1.00024,-0.161082,0.00309944,-0.0456572
16699,0.000244141,-0.000244141,1.00049,-0.0390112,-0.0274181,0.106931
16719,0,-0.000732422,1.00073,-0.00849366,0.0946522,0.0764132
16729,0,-0.000976562,1.00073,-0.100046,0.0946522,-0.0456572
16749,-0.000488281,-0.000732422,1.00073,-0.130564,0.033617,-0.0151396
16759,-0.000488281,-0.000488281,1.00049,0.0525415,-0.0579357,-0.0151396
16769,-0.000488281,-0.000732422,1,0.0830591,-0.0579357,0.0458956
16779,-0.000488281,-0.000976562,1.00024,0.0525415,-0.0274181,0.0764132
16789,-0.000244141,-0.000732422,1.00049,0.0525415,-0.118971,0.0458956
16799,-0.000244141,-0.000976562,1.00122,-0.0390112,-0.0884533,0.015378
16809,-0.000244141,-0.000488281,1.00049,-0.0390112,0.0946522,-0.0456572
16829,-0.000244141,-0.000488281,1.00073,0.113577,-0.0579357,0.015378
16839,-0.000488281,-0.000244141,1.00073,0.0830591,-0.0884533,0.015378
16859,-0.000488281,-0.000488281,1.00049,-0.00849366,-0.0274181,0.0458956
16869,0,-0.000244141,1.00098,0.0220239,-0.149488,0.0458956
16879,-0.000244141,0,1.00098,-0.00849366,0.033617,-0.0151396
16889,-0.000244141,0,1.00073,0.0220239,0.00309944,-0.167727
16899,-0.000488281,0,1.00122,0.0525415,0.033617,-0.0151396
16909,-0.000488281,-0.000244141,1.00073,0.0525415,0.00309944,0.015378
16919,-0.000244141,0,1.00098,-0.00849366,-0.0274181,-0.0151396
16929,-0.000488281,0,1.00146,-0.0695288,0.0946522,-0.0456572
16939,-0.000732422,0.000244141,1.00146,0.0525415,-0.0274181,-0.0151396
16949,-0.0012207,0.000244141,1.00171,-0.00849366,-0.0274181,-0.0151396
16959,-0.0012207,-0.000244141,1.00195,0.0220239,0.00309944,0.0764132
16969,-0.000732422,0,1.00195,-0.0695288,0.033617,-0.106692
16979,-0.000488281,0,1.00195,0.113577,0.00309944,0.137448
