t,accx,accy,accz,gyrox,gyroy,gyroz
11460,0.000488281,-0.000488281,0.999756,0.142545,0.0450611,0.192672
11470,0.000244141,-0.000244141,0.999756,-0.040561,-0.0464916,0.101119
11480,0.000244141,-0.000732422,1.00024,0.0509918,0.0450611,-0.0819862
11490,0.000244141,-0.000244141,1.00122,-0.0100434,0.0755787,0.00956655
11500,0.000488281,0,1.00122,-0.0100434,0.0145435,0.101119
11510,0.000488281,-0.000488281,1.00146,0.0815094,0.136614,-0.143021
11520,0.000488281,-0.000244141,1.00146,0.0509918,0.0755787,-0.0819862
11530,0.000244141,-0.000244141,1.00073,0.0204742,0.0755787,0.131637
11540,0.000244141,-0.000488281,1.00098,0.0509918,0.136614,-0.0514686
11550,0.000244141,-0.000732422,1.00049,0.0815094,-0.0464916,0.0400841
11570,-0.000244141,-0.000488281,1.00122,-0.101596,0.228167,-0.020951
11580,-0.000244141,-0.000976562,1.00098,-0.101596,0.106096,-0.020951
11590,0.000244141,-0.000488281,1.00098,-0.040561,0.228167,-0.143021
11600,0.000488281,-0.000488281,1.00098,0.0204742,0.167131,0.0706017
11610,0.000732422,-0.000244141,1.00073,-0.040561,-0.107527,-0.0819862
11620,0.000488281,-0.000488281,1.00122,0.0509918,0.0145435,-0.020951
11630,0.000732422,-0.000488281,1.00073,0.0509918,-0.0464916,0.0706017
11640,0.000732422,-0.000976562,1.00024,0.142545,0.0450611,0.0706017
11650,0.000488281,-0.000732422,1,0.0204742,-0.0464916,0.00956655
11660,0.000244141,-0.000976562,1,-0.0100434,0.0450611,0.0400841
11670,0.000244141,-0.000732422,0.999756,0.112027,0.106096,0.00956655
11680,0.000244141,-0.000488281,1.00049,0.142545,-0.138044,0.0706017
11690,0.000488281,-0.000244141,1,0.0815094,0.136614,-0.112504
11710,0,0,1.00049,0.173062,-0.107527,-0.143021
11720,0,0.000488281,1.00049,0.142545,0.197649,-0.0514686
11730,0,0.000488281,1.00073,-0.0100434,0.167131,0.0706017
11740,0.000488281,0.000488281,1.00024,0.142545,0.0450611,-0.020951
11750,0.000244141,0.000732422,1.00024,0.0204742,-0.0464916,0.0400841
11760,0,0.000488281,1.00049,-0.040561,0.0755787,-0.143021
11770,0.000488281,0.000488281,1,0.112027,0.0450611,0.162154
11780,0.000244141,0,1.00049,0.112027,0.0450611,0.101119
11790,0.000244141,0,1.00073,-0.040561,-0.015974,0.101119
11800,0,-0.000244141,1,-0.040561,0.0145435,0.162154
11810,0,-0.000244141,1.00049,0.112027,-0.0464916,-0.020951
11820,0.000488281,-0.000488281,0.999756,0.112027,0.228167,0.131637
11830,0,-0.000488281,0.999756,0.112027,-0.0464916,-0.0514686
11840,-0.000244141,-0.000488281,0.999756,0.112027,0.0450611,0.00956655
11850,-0.000244141,-0.000244141,0.999512,0.0509918,0.0145435,0.0706017
11860,-0.000244141,-0.000244141,0.999023,0.0509918,0.0450611,-0.020951
11870,-0.000244141,0.000244141,0.998779,-0.101596,0.167131,0.0706017
11880,-0.000244141,0.000244141,0.999023,0.0815094,0.197649,-0.0514686
11890,-0.000244141,0,0.999023,0.0204742,0.0755787,0.0400841
11900,0,-0.000488281,0.999512,0.0204742,0.0145435,0.0400841
11910,0.000244141,0,0.999756,-0.0100434,-0.0770092,-0.0514686
11920,0.000244141,0.000244141,0.999756,-0.101596,0.0145435,-0.143021
11930,0,-0.000244141,0.999756,0.112027,0.167131,-0.0514686
11940,0.000244141,-0.000244141,0.998779,0.0204742,0.228167,0.00956655
11950,0.000244141,-0.000244141,0.999512,0.112027,-0.0464916,-0.0819862
11960,0.000732422,-0.000732422,0.999512,-0.0100434,0.0450611,0.131637
11970,0.000732422,-0.000488281,0.999756,-0.0100434,0.167131,-0.020951
11980,0.000488281,-0.000488281,0.999268,-0.0100434,-0.168562,-0.0514686
11990,0.000244141,-0.000244141,0.999512,0.0509918,0.0145435,-0.112504
12000,0.000244141,-0.000244141,0.999512,0.0204742,0.0450611,-0.020951
12010,0.000244141,-0.000488281,0.999512,-0.0100434,0.0450611,-0.0514686
12020,0,-0.000732422,0.999756,0.0815094,0.0755787,-0.112504
12030,0,-0.000732422,0.999268,0.0509918,-0.0464916,0.131637
12040,0,-0.000244141,0.999512,0.0815094,0.106096,0.00956655
12050,0.000244141,-0.000488281,0.999268,-0.132114,0.0145435,0.00956655
12060,0,-0.000976562,0.999268,0.0204742,-0.0464916,-0.020951
12070,0,-0.000488281,1,-0.132114,0.136614,-0.112504
12090,0,-0.000244141,0.999512,-0.0710785,0.0755787,-0.0514686
12100,0,-0.000732422,0.999756,0.0204742,0.0450611,0.00956655
12110,0,-0.000488281,0.999512,0.142545,0.0145435,0.0706017
12120,0,-0.000488281,0.999268,0.0204742,0.136614,0.00956655
12130,0.000244141,0,0.999268,-0.0710785,0.0450611,-0.143021
12140,0.000244141,-0.000244141,0.999023,0.0204742,-0.015974,0.131637
12150,0,-0.000244141,0.999023,0.112027,-0.107527,0.162154
12170,0.000488281,-0.000488281,0.999268,-0.132114,0.0145435,-0.0514686
12180,0.000488281,0,0.999756,0.0815094,0.136614,-0.143021
12190,0.000488281,0,1.00024,0.0815094,-0.107527,-0.0514686
12210,0.000244141,-0.000488281,1,0.0509918,0.0450611,0.00956655
12220,0.000244141,-0.000488281,1,-0.0710785,0.0450611,-0.020951
12240,0.000488281,0,0.999512,0.0204742,0.0145435,0.00956655
12250,0.000488281,-0.000244141,0.999512,0.0815094,-0.107527,-0.143021
12260,0.000732422,-0.000244141,0.999512,0.0815094,0.0450611,-0.020951
12280,0,0,0.999268,-0.0100434,-0.015974,0.00956655
12310,0.000244141,0,0.998779,0.0204742,-0.015974,0.00956655
12320,0,0,0.998291,-0.040561,0.0450611,0.0400841
12340,0.000244141,0,0.998535,0.0204742,-0.015974,0.131637
12350,0,0,0.997803,-0.040561,0.0145435,-0.020951
12360,0,-0.000488281,0.998047,0.0204742,-0.0770092,-0.020951
12370,0.000244141,-0.000488281,0.998291,0.0509918,-0.107527,0.0706017
12380,0.000244141,-0.000488281,0.998779,-0.040561,0.0145435,0.0706017
12410,0.000732422,-0.000244141,0.999512,0.112027,-0.015974,-0.0514686
12440,0.000732422,-0.000488281,0.999023,-0.0100434,-0.107527,0.0400841
12460,0.000976562,-0.000732422,0.998779,0.0509918,-0.0464916,-0.0514686
12470,0.000732422,-0.000732422,0.999023,-0.0710785,0.197649,0.101119
12490,0.000488281,-0.000732422,0.999756,-0.0710785,0.0145435,0.00956655
12510,0.000488281,-0.000488281,0.999756,-0.040561,0.136614,0.00956655
12540,-0.000488281,-0.000732422,0.998779,-0.0710785,0.0755787,0.101119
12590,0,-0.000244141,0.999512,-0.040561,0.0145435,-0.0514686
12600,-0.000244141,-0.000732422,0.999268,-0.040561,0.136614,-0.173539
12690,0.0012207,0,0.999756,0.0204742,-0.0464916,0.0400841
12730,0.000488281,-0.000488281,1,-0.0100434,0.0755787,0.0706017
12760,0,-0.000976562,1,-0.0100434,0.0145435,-0.173539
12780,-0.000244141,-0.000488281,0.999512,0.0204742,0.0145435,0.101119
12790,-0.000244141,-0.000244141,0.999512,-0.101596,-0.0464916,0.00956655
12810,0,-0.000488281,0.998291,-0.0100434,0.106096,-0.0514686
12830,0,-0.000976562,0.998535,0.0204742,0.106096,0.101119
12840,0.000488281,-0.000488281,0.999023,0.0204742,0.0145435,-0.204057
12850,0.000244141,-0.000488281,0.999512,-0.0710785,0.0450611,-0.020951
12870,0.000244141,-0.000488281,1.00024,0.0815094,0.0145435,0.131637
12880,0,-0.000732422,1.00024,-0.0100434,-0.0464916,0.00956655
12890,0,-0.000488281,1,-0.040561,0.0145435,-0.0514686
12900,0.000244141,-0.000244141,0.999756,0.20358,0.0450611,0.00956655
12950,0,-0.000488281,0.999512,0.0204742,0.0145435,0.0400841
12970,0.000244141,-0.000244141,1,0.0815094,0.0145435,0.0400841
12980,0.000488281,0,1,0.112027,0.106096,-0.0514686
13000,0.000244141,-0.000244141,1,0.0204742,0.0755787,0.0706017
13010,0,-0.000244141,0.999756,0.0204742,-0.107527,0.00956655
13040,0.000488281,-0.000732422,0.998779,-0.101596,0.0450611,0.101119
13060,0.000732422,-0.000732422,0.999512,-0.0100434,0.136614,-0.143021
13100,0.000488281,-0.000488281,0.999756,0.112027,0.0755787,0.0400841
13110,0.000244141,-0.000244141,0.999512,0.0509918,0.0145435,-0.0514686
13120,0.000244141,-0.000244141,1,-0.0710785,-0.0770092,-0.0514686
13140,-0.000244141,-0.000732422,0.999268,0.0509918,0.0755787,-0.0819862
13160,0,-0.000488281,0.999756,-0.0100434,0.106096,0.162154
13200,0,-0.000976562,0.999756,0.0509918,-0.0464916,-0.112504
13230,0.000244141,-0.000488281,0.999512,0.0509918,-0.168562,-0.112504
13250,0,-0.000488281,0.998535,0.0509918,0.136614,-0.0819862
13260,0.000244141,-0.000732422,0.999023,0.0815094,0.0755787,0.00956655
13300,0,-0.000732422,0.999268,0.0509918,0.0450611,0.00956655
13310,0.000244141,-0.000732422,0.999512,0.142545,0.0450611,-0.0819862
13330,-0.000488281,-0.000732422,0.999268,0.0509918,0.106096,0.0400841
13350,-0.000488281,-0.000732422,1.00024,-0.040561,0.0450611,-0.0819862
13370,-0.000488281,-0.000976562,1.00073,0.0204742,0.0450611,0.162154
13390,-0.000488281,-0.000732422,1.00098,-0.101596,0.0755787,0.0706017
13400,-0.000244141,-0.000488281,1.00098,0.0204742,0.0145435,-0.0819862
13430,-0.000244141,-0.000488281,1.00098,0.0509918,0.0145435,-0.112504
13500,0.000976562,-0.000976562,1.00098,-0.0100434,0.0145435,-0.173539
13530,0.000244141,-0.000732422,1.00073,0.0509918,0.0145435,0.00956655
13540,0.000244141,-0.000732422,1.00098,0.0815094,0.0450611,0.00956655
13550,0.000488281,-0.000976562,1.00049,0.142545,0.0450611,0.00956655
13560,0.000732422,-0.0012207,1.00024,-0.101596,0.0755787,-0.0514686
13580,0.000732422,-0.000732422,1,0.0204742,-0.0464916,0.162154
13590,0.000732422,-0.000976562,1.00049,-0.0710785,0.0145435,0.00956655
13600,0.000732422,-0.000488281,1.00024,-0.040561,0.0450611,0.00956655
13630,0.000244141,-0.000732422,1,0.142545,0.136614,0.00956655
13660,-0.000488281,-0.000976562,0.999756,0.112027,0.0450611,-0.143021
13670,-0.000488281,-0.0012207,0.999023,0.112027,0.106096,0.00956655
13690,0,-0.000732422,0.999756,0.0815094,-0.0464916,0.101119
13700,0.000488281,-0.000244141,1,-0.0100434,0.197649,0.0400841
13710,0.000244141,0,1,-0.101596,0.0450611,-0.0819862
13720,0,0.000244141,0.999512,-0.0710785,-0.0464916,0.0400841
13730,0.000244141,0.000732422,0.999512,0.0204742,-0.19908,-0.0514686
13740,0,0.000488281,1,0.234097,-0.107527,0.00956655
13750,-0.000244141,0,0.999756,0.0815094,-0.0464916,-0.0514686
13760,-0.000488281,0.000244141,0.999756,-0.0100434,0.197649,-0.0514686
13780,-0.000244141,-0.000244141,0.999268,0.0509918,-0.015974,-0.0514686
13790,0.000244141,-0.000488281,0.999756,-0.0710785,0.0450611,0.0706017
13820,-0.000244141,-0.000488281,0.999756,0.0815094,-0.0770092,-0.143021
13830,-0.000488281,-0.000976562,0.999756,-0.0100434,0.136614,0.00956655
13840,-0.000488281,-0.000976562,0.999512,0.0204742,0.0450611,-0.112504
13860,-0.000488281,-0.0012207,0.998779,-0.0100434,-0.107527,0.0706017
13880,-0.000244141,-0.000488281,0.999268,-0.0100434,0.258684,-0.0514686
13890,-0.000244141,-0.000244141,0.998535,-0.0710785,-0.015974,-0.143021
13900,-0.000488281,-0.000244141,0.998535,0.0204742,0.0755787,0.101119
13910,-0.000488281,-0.000244141,0.999268,-0.223666,0.258684,0.101119
13920,-0.000244141,-0.000244141,0.999512,0.20358,0.0145435,0.101119
13940,0.000244141,-0.000244141,1,0.0204742,0.0450611,-0.020951
13950,0.000488281,-0.000488281,1,-0.132114,0.106096,-0.0514686
13960,0.000488281,-0.000488281,1,0.0509918,0.0755787,0.284225
13980,0.000244141,-0.000976562,0.999756,-0.040561,-0.0464916,0.0706017
13990,0.000488281,-0.000976562,0.999756,0.0509918,-0.19908,-0.0514686
14000,0.000244141,-0.000732422,0.999756,-0.0100434,0.0145435,-0.0514686
14010,0.000488281,-0.000244141,1,-0.0710785,0.0450611,0.00956655
14020,0.000244141,0,0.999512,0.142545,-0.015974,-0.0819862
14030,0,-0.000244141,0.999268,-0.0710785,-0.0464916,-0.112504
14040,0.000244141,-0.000244141,0.999268,0.0815094,0.0755787,-0.020951
14050,-0.000244141,-0.000732422,0.999512,-0.0100434,0.0145435,0.00956655
14060,-0.000244141,-0.000244141,1,0.0204742,0.136614,0.101119
14070,-0.000244141,0,0.999756,0.0204742,-0.015974,0.101119
14080,0,0.000244141,0.999512,-0.0100434,0.0145435,0.131637
14090,0,0.000244141,0.999512,-0.101596,-0.015974,-0.0819862
14100,-0.000244141,0,1,-0.101596,0.0755787,0.00956655
14110,0,0.000244141,1.00049,0.112027,0.0755787,-0.143021
14120,0.000488281,0.000488281,1.00073,0.0815094,0.0145435,0.101119
14130,0.000488281,0.000244141,1,0.0204742,-0.0770092,-0.0514686
14140,0.000976562,0.000244141,1.00049,0.0204742,-0.138044,-0.0819862
14150,0.000732422,0,1.00024,-0.0100434,0.167131,0.131637
14170,0.0012207,0,0.999268,0.0204742,0.0145435,0.00956655
14180,0.0012207,-0.000244141,0.999756,0.20358,-0.0770092,-0.0819862
14190,0.000488281,0,0.999756,-0.040561,0.0755787,-0.020951
14200,0.000488281,0,0.999756,0.112027,0.258684,-0.020951
14210,0,0,0.999268,0.0509918,0.106096,-0.112504
14220,0.000244141,0,0.999268,0.173062,0.136614,0.0400841
14230,0.000488281,0,1,0.0815094,0.0450611,-0.173539
14240,0.000244141,0,1,0.112027,0.0755787,0.0706017
14250,0.000488281,0,1.00049,0.0815094,0.167131,0.0706017
14260,0.000488281,-0.000488281,1.00024,0.0509918,-0.015974,-0.020951
14270,0.000732422,-0.000488281,1.00024,-0.0710785,0.106096,0.101119
14280,0.000488281,-0.000244141,1.00024,0.0509918,-0.015974,-0.020951
14300,0.000488281,-0.000488281,1,0.0815094,0.0450611,0.192672
14320,0.000732422,-0.000488281,1.00049,-0.162631,-0.0770092,-0.0514686
14330,0.000244141,-0.000488281,1.00073,0.0509918,-0.015974,-0.0819862
14340,0.000488281,-0.000488281,1.00098,-0.162631,0.0145435,0.131637
14350,0.000488281,-0.000244141,1.00073,0.0509918,-0.015974,0.0400841
14360,0.000244141,-0.000488281,1.00073,-0.132114,0.0755787,-0.020951
14370,0.000732422,-0.000732422,1.00073,0.0204742,-0.0464916,0.00956655
14380,0.000976562,-0.000732422,1.00073,-0.0100434,0.0450611,-0.0819862
14390,0.000732422,-0.000732422,1.00024,0.0509918,0.0145435,0.101119
14400,0.000244141,-0.000732422,1,0.0815094,-0.0770092,0.192672
14410,0.000488281,-0.000488281,0.999512,-0.040561,0.106096,0.0706017
14420,0,-0.000488281,0.999023,0.0204742,0.136614,-0.0514686
14430,0,-0.000488281,0.999268,0.112027,-0.0464916,0.131637
14440,0.000244141,-0.000488281,0.999268,0.0509918,0.0145435,0.101119
14450,0.000244141,0,0.999756,0.0509918,0.0450611,-0.143021
14460,0,0,0.999268,0.112027,-0.0770092,0.162154
14470,0.000244141,-0.000244141,0.998535,0.0815094,0.0755787,-0.143021
14480,0.000244141,0,0.999023,0.112027,-0.107527,0.101119
14490,0.000244141,-0.000244141,0.999512,0.0204742,-0.0464916,0.00956655
14500,0,-0.000488281,1,-0.0710785,0.0755787,0.101119
14510,0,-0.000244141,0.999512,0.112027,-0.107527,-0.112504
14520,0,-0.000488281,0.999512,0.0204742,0.106096,0.192672
14530,0,-0.000488281,0.999512,-0.0710785,0.136614,-0.020951
14550,0,0,0.999268,0.0815094,-0.107527,0.0706017
14560,0,0.000488281,0.999268,0.0509918,-0.015974,0.0706017
14570,0.000244141,0.000244141,1,0.112027,-0.0464916,-0.0819862
14590,0.000488281,-0.000244141,0.999756,0.112027,-0.0464916,-0.0514686
14600,0,-0.000732422,0.999756,-0.040561,-0.015974,0.00956655
14610,0,-0.000732422,1.00049,0.112027,-0.107527,-0.0514686
14620,-0.000244141,-0.000488281,1.00073,0.112027,0.0755787,0.101119
14630,-0.000244141,-0.000732422,1.00122,0.0815094,0.0450611,0.0706017
14640,0.000244141,-0.000732422,1.00049,-0.0100434,0.228167,0.00956655
14650,0.000244141,-0.000488281,0.999756,-0.040561,-0.107527,0.131637
14670,-0.000244141,-0.000488281,1,0.234097,0.0755787,-0.112504
14680,-0.000488281,-0.000976562,1.00049,0.0509918,0.0450611,0.0400841
14690,-0.000488281,-0.000976562,1.00098,0.0204742,0.0450611,0.00956655
14700,0,-0.000976562,1.00122,0.0509918,0.0755787,0.00956655
14710,-0.000488281,-0.000732422,1.00073,0.112027,-0.015974,-0.0819862
14720,-0.000732422,-0.000732422,1.00024,0.0204742,-0.138044,-0.143021
14730,-0.000488281,-0.000732422,1,-0.0710785,0.0755787,0.101119
14740,-0.000488281,-0.000732422,1,0.0509918,-0.0464916,-0.020951
14750,-0.000244141,-0.000488281,1.00049,0.0509918,-0.0770092,0.0706017
14760,0,-0.000732422,1.00024,-0.101596,0.0450611,-0.0514686
14770,0,-0.000488281,1.00073,0.0509918,0.0145435,0.0706017
14780,0,-0.000488281,1.00024,0.0204742,0.0450611,-0.0514686
14800,0,-0.000488281,0.999268,-0.0100434,-0.0464916,-0.204057
14810,0,-0.000488281,0.999756,-0.0710785,0.197649,-0.265092
14830,0,-0.000732422,0.999756,-0.0710785,0.0755787,-0.0819862
14840,0,-0.000732422,1,-0.040561,-0.138044,-0.020951
14850,0,-0.000488281,0.999512,-0.0100434,-0.015974,-0.0819862
14860,-0.000244141,-0.000488281,0.999268,0.295132,-0.0464916,-0.112504
14870,-0.000244141,-0.000732422,0.999268,0.173062,0.0145435,0.0400841
14900,0,-0.000244141,0.999268,-0.0100434,0.0450611,0.0706017
14910,0.000244141,-0.000244141,0.999023,0.234097,-0.0464916,0.0400841
14920,0.000488281,-0.000488281,0.999756,-0.040561,0.106096,0.0400841
14930,0.000244141,-0.000488281,1,0.112027,0.0145435,-0.0514686
14940,0.000244141,-0.000244141,1.00024,0.142545,0.0450611,0.0706017
14990,-0.000244141,-0.000244141,0.999512,0.112027,-0.0464916,0.0706017
15000,0,-0.000488281,0.999512,-0.040561,0.106096,0.00956655
15020,0.000244141,-0.000976562,1.00024,0.0204742,0.0450611,-0.0514686
15030,-0.000244141,-0.000732422,0.999512,0.142545,-0.0464916,-0.204057
15040,-0.000244141,-0.000488281,0.999268,-0.101596,0.0755787,-0.112504
15050,-0.000488281,-0.000732422,0.999268,0.0815094,0.0755787,0.0400841
15070,0,-0.000488281,0.999756,0.112027,0.0450611,-0.143021
15080,-0.000244141,-0.000488281,0.999756,0.0204742,-0.015974,-0.0514686
15090,-0.000244141,-0.000244141,1.00049,0.0815094,0.106096,0.0400841
15110,-0.000244141,-0.000244141,1.00073,0.142545,-0.0464916,0.101119
15120,0,-0.000488281,1.00073,-0.0710785,0.0755787,-0.020951
15140,-0.000244141,-0.000244141,1.00049,0.0509918,0.136614,-0.020951
15150,-0.000244141,-0.000244141,1.00073,0.112027,0.0145435,0.00956655
15160,-0.000244141,-0.000244141,1.00073,-0.0100434,0.0450611,0.00956655
15170,0,-0.000244141,1.00024,-0.101596,0.0145435,-0.0514686
15180,0,0,1.00024,-0.0100434,0.106096,0.192672
15190,0,0.000244141,0.999512,0.0204742,-0.015974,-0.020951
15200,0,0.000244141,1,0.0815094,0.0145435,-0.173539
15210,-0.000244141,0,0.999512,-0.0100434,0.0145435,0.101119
15220,-0.000244141,-0.000488281,0.999756,-0.101596,0.0145435,-0.0514686
15230,0,-0.000488281,0.999756,0.142545,-0.0770092,0.0400841
15240,0,-0.000488281,0.999756,-0.0100434,0.0450611,0.00956655
15250,-0.000244141,-0.000244141,0.999512,0.0815094,-0.015974,0.0400841
15260,-0.000488281,0,0.999512,0.142545,-0.138044,-0.173539
15270,-0.000488281,0,0.999512,0.0204742,0.0450611,-0.234574
15290,-0.000244141,-0.000244141,0.998779,-0.040561,-0.0770092,0.00956655
15330,-0.000244141,-0.000244141,0.999512,0.0509918,0.0145435,-0.0819862
15360,-0.000488281,-0.000732422,1,0.234097,-0.138044,-0.0819862
15370,-0.000976562,-0.000732422,1,0.0509918,0.0450611,-0.020951
15380,-0.000488281,-0.000732422,1.00024,0.0204742,0.0145435,0.00956655
15400,-0.000244141,-0.000488281,1,-0.0100434,0.0145435,-0.0514686
15410,-0.000244141,-0.000732422,0.999268,0.0204742,0.0145435,-0.0514686
15450,-0.000244141,-0.000244141,1.00098,0.112027,0.0755787,0.0706017
15480,-0.000976562,-0.000488281,1.00024,0.0509918,-0.0464916,-0.112504
15490,-0.0012207,-0.000244141,1.00073,-0.040561,0.0145435,0.101119
15500,-0.00170898,-0.000488281,1.00098,-0.132114,0.106096,0.101119
15510,-0.00170898,-0.000244141,1.00073,0.0815094,0.0450611,-0.0514686
15550,-0.000244141,0,0.999023,0.173062,-0.107527,0.00956655
15580,-0.000244141,-0.000244141,1.00024,0.142545,-0.0464916,0.0400841
15590,-0.000732422,-0.000244141,0.999756,0.0204742,0.106096,-0.020951
15610,-0.000488281,-0.000976562,1,0.142545,-0.0464916,-0.0819862
15630,-0.000976562,-0.000488281,1.00073,-0.0100434,0.0450611,0.0400841
15660,-0.000488281,-0.000244141,1,0.0204742,-0.0770092,-0.0514686
15670,0,-0.000244141,1.00024,-0.0100434,-0.015974,-0.020951
15680,-0.000244141,-0.000488281,1.00049,-0.0100434,0.0755787,0.0400841
15690,-0.000732422,-0.000244141,1,-0.0100434,-0.0770092,0.101119
15710,-0.000244141,-0.000244141,0.999756,-0.0100434,0.0450611,0.101119
15730,-0.000732422,-0.000488281,0.999512,0.142545,0.106096,0.131637
15770,-0.000732422,0,1.00073,0.0204742,0.0450611,-0.020951
15800,-0.000976562,-0.000244141,0.999268,0.0509918,-0.0770092,0.0400841
15820,-0.000732422,0,1,0.0204742,0.197649,0.0400841
15830,-0.000244141,0,0.999756,-0.0100434,0.0755787,-0.0819862
15840,-0.000488281,-0.000244141,1,-0.0100434,-0.015974,0.0706017
15860,-0.000732422,0,1.00024,0.234097,0.0145435,0.0400841
15900,0.000244141,0,1.00024,-0.040561,-0.107527,0.101119
15910,0,-0.000244141,1.00024,0.173062,0.0450611,0.00956655
15920,0,-0.000244141,1.00024,0.0204742,0.167131,0.00956655
15940,-0.000244141,-0.000244141,0.999756,0.0204742,-0.0464916,-0.0514686
15960,-0.000244141,-0.000488281,1.00024,-0.040561,0.258684,-0.020951
15970,-0.000244141,-0.000732422,1.00049,0.0815094,0.106096,-0.0514686
15990,-0.000732422,-0.000976562,1.00024,0.0509918,0.0450611,-0.0514686
16000,-0.000488281,-0.000732422,1.00049,0.173062,-0.015974,-0.0819862
16020,0,-0.000976562,1,0.0204742,-0.015974,0.0706017
16050,0,-0.000732422,1,-0.162631,0.0450611,-0.020951
16060,0.000244141,-0.000976562,1.00024,0.112027,0.167131,-0.020951
16090,0.000244141,-0.000488281,1.00024,0.173062,-0.015974,0.0400841
16100,-0.000244141,-0.000488281,1.00024,0.0509918,-0.0770092,-0.020951
16110,-0.000244141,-0.000244141,1.00049,0.173062,-0.015974,-0.204057
16120,-0.000244141,-0.000244141,1.00024,0.112027,-0.168562,0.101119
16140,0,-0.000732422,0.999756,0.0204742,0.0755787,0.0706017
16160,0,-0.000488281,1.00024,0.112027,0.167131,-0.0819862
16170,0.000244141,-0.000488281,1.00049,0.0204742,0.0145435,-0.020951
16190,0.000244141,-0.000732422,0.999756,-0.040561,0.0145435,0.00956655
16200,0.000488281,-0.000244141,0.999756,0.0204742,-0.0770092,-0.0514686
16210,0.000488281,-0.000244141,0.999512,0.112027,-0.19908,0.0706017
16230,0.000244141,-0.000488281,0.999512,0.0815094,0.0145435,0.0706017
16260,-0.000244141,-0.000488281,1,0.142545,-0.0464916,0.00956655
16270,0,-0.000244141,0.999756,-0.101596,0.0145435,0.00956655
16280,0,-0.000732422,0.999756,0.0509918,-0.015974,-0.265092
16300,0.000244141,-0.000244141,1,0.0204742,-0.168562,-0.112504
16320,0,-0.000244141,1.00024,0.0509918,0.0145435,-0.020951
16330,0.000488281,-0.000244141,1.00049,-0.0100434,0.0450611,-0.020951
16340,0.000244141,-0.000244141,0.999756,-0.0100434,-0.015974,0.00956655
16350,0.000244141,-0.000244141,1,0.142545,0.0145435,0.00956655
16370,0,0.000244141,0.999756,-0.040561,-0.015974,-0.020951
16420,0.000244141,-0.000244141,1,0.0815094,0.106096,-0.0514686
16430,0.000244141,-0.000732422,0.999268,0.0815094,-0.015974,-0.0514686
16440,0.000244141,-0.000488281,0.999268,0.0204742,0.106096,0.00956655
16450,0.000244141,-0.000244141,0.999512,0.142545,-0.015974,-0.0514686
16480,0,-0.000244141,0.999023,-0.0710785,0.0450611,0.0400841
16490,0.000244141,0,0.999023,0.0204742,0.0450611,-0.0514686
16500,0,-0.000244141,0.999268,-0.101596,0.106096,-0.112504
16520,0.000244141,-0.000732422,0.998535,0.112027,0.0145435,0.00956655
